Isomap1,Isomap2,Macro_Desastre
0.12300884046666855,0.29679294689159696,Inundações e Chuvas
-0.0024375468692831733,0.006719618964184867,Tempestades Severas
-0.01617992205556353,-0.006737858528279621,Seca e Estiagem
-0.0024481959706316326,0.0067201740868012,Inundações e Chuvas
-0.0025183598067051853,0.006637453654050466,Seca e Estiagem
-0.002104147005056304,0.006587208173755811,Inundações e Chuvas
-0.009687604740467618,-0.0011363605443602087,Seca e Estiagem
-0.024008802528769583,-0.016757749611428688,Seca e Estiagem
-0.0030572863672904847,0.007078213494195484,Inundações e Chuvas
-0.012746717101720146,-0.004684140534487334,Seca e Estiagem
