PCA1,PCA2,Macro_Desastre
-0.4153548575299012,-0.020551410945538952,Seca e Estiagem
-0.4155110267752605,-0.020347534999363523,Seca e Estiagem
-0.4876436177162391,-0.04730922981679317,Seca e Estiagem
-0.4337449931760643,-0.027340954743326838,Seca e Estiagem
-0.4235202672698413,-0.022992505037472917,Seca e Estiagem
-0.25008867353166975,-0.053979192383844084,Inundações e Chuvas
-0.33096429922689585,-0.025642406587631145,Seca e Estiagem
-0.2703018216617194,-0.1000875213234072,Inundações e Chuvas
-0.4170888199599637,-0.021062115849317418,Seca e Estiagem
-0.4229047663077555,-0.023535222339232213,Seca e Estiagem
-0.41472724284093115,-0.02100991266129842,Seca e Estiagem
-0.40452091934377754,-0.024989444463380354,Inundações e Chuvas
-0.46301099738544865,-0.03832639344109297,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Seca e Estiagem
-0.4015144679725487,-0.029898238601284606,Seca e Estiagem
-0.4156106059660019,-0.020338269096869088,Inundações e Chuvas
1.6597494903973868,-0.1529240160203914,Inundações e Chuvas
-0.41628422657387787,-0.022883494142849098,Seca e Estiagem
-0.40760493699723643,-0.01935384797454809,Inundações e Chuvas
-0.45016271758624865,-0.033101769362685794,Seca e Estiagem
-0.41500047103466486,-0.020422618002922194,Seca e Estiagem
-0.39827902605750276,-0.019270316232816276,Inundações e Chuvas
-0.34467650353351503,-0.04779712092351929,Seca e Estiagem
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.21037825340334806,-0.05287354227161351,Inundações e Chuvas
-0.3829435538980932,-0.006132107260357326,Incêndios Florestais
-0.4158595539428554,-0.02031510434063298,Inundações e Chuvas
-0.05236871612177958,-0.027022701807920234,Inundações e Chuvas
-0.4153103747059166,-0.02036620579288982,Seca e Estiagem
-0.3973751953180684,-0.020475338937390175,Inundações e Chuvas
-0.42826476911205047,-0.025103000397464,Seca e Estiagem
