PCA1,PCA2,Macro_Desastre
-0.0014701412965709999,0.028497115542903052,Seca e Estiagem
-0.014074636068017782,-0.013078886456635753,Seca e Estiagem
-0.008121622100949018,-0.009625215725019764,Tempestades Severas
-0.014092523859662687,-0.012941172596734348,Seca e Estiagem
-0.010177973822528046,-0.01329562426124912,Inundações e Chuvas
-0.014064946445790294,-0.01326364132969458,Seca e Estiagem
0.14952154253653646,-0.005362800261200165,Inundações e Chuvas
-0.015501263686478544,0.003062024578513553,Seca e Estiagem
0.05822040728552997,-0.006044282363563343,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014077858819060434,-0.013203721312977541,Seca e Estiagem
-0.010407877763159306,-0.013042885541350345,Inundações e Chuvas
-0.013973141448343239,-0.01238314596784448,Seca e Estiagem
-0.014067274350605903,-0.013299491076801685,Seca e Estiagem
-0.012708451348484417,-0.01316497878355395,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014588575150674726,-0.007426004626441752,Tempestades Severas
-0.003236964378997318,-0.011786549963772354,Inundações e Chuvas
-0.01328937720658401,-0.012165426689554865,Seca e Estiagem
-0.014055668253252964,-0.013267923162686015,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014169857882912423,-0.01214644456621123,Seca e Estiagem
0.03808329035614962,-0.012779367403767198,Inundações e Chuvas
-0.013048863845979523,-0.01319979969329137,Inundações e Chuvas
-0.014307739578211985,-0.010600595264398067,Seca e Estiagem
-0.014731246469489114,-0.006658142338863538,Seca e Estiagem
-0.01550881838345624,0.0013152976375882773,Seca e Estiagem
0.013910842253182192,-0.009602324517275634,Inundações e Chuvas
-0.0164638502651948,0.013986250750027959,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.009642222437012283,-0.01285139153620923,Tempestades Severas
-0.014264417894671227,-0.011053354264017637,Seca e Estiagem
-0.013863165025260435,-0.013281309885884149,Inundações e Chuvas
-0.014096645238565688,-0.012943610402870679,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014066033178973016,-0.013297850708413588,Seca e Estiagem
-0.014070868789871637,-0.013303921069917473,Seca e Estiagem
-0.014054004155487071,-0.01328297011128682,Seca e Estiagem
0.06183288979021959,-0.007509224347814412,Inundações e Chuvas
-0.0144360054072791,-0.009161325157351078,Seca e Estiagem
-0.014063999976588356,-0.013295344873177222,Seca e Estiagem
-0.014325416024574529,-0.010525229361896296,Seca e Estiagem
-0.015152990455797807,-0.0010904315930598263,Seca e Estiagem
-0.014067647551043234,-0.013299840353147767,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.01280623124295976,-0.011737561812347483,Seca e Estiagem
-0.014619891340698273,-0.007155589750064318,Seca e Estiagem
-0.014112031037901051,-0.012845386072660349,Seca e Estiagem
0.08855036784787998,-0.004442057928245516,Tempestades Severas
-0.014069471901892734,-0.01330211289447318,Seca e Estiagem
0.017821994660916954,-0.010129096463083909,Inundações e Chuvas
-0.0009218066352056232,-0.011957404574712989,Inundações e Chuvas
-0.015805962379453736,0.0060954984300999465,Seca e Estiagem
-0.025967520386740772,0.12214411413828735,Seca e Estiagem
-0.013998027354216484,-0.013296853563305478,Inundações e Chuvas
-0.012313869065411093,-0.013770054998780512,Inundações e Chuvas
-0.014063276253807768,-0.01329329083478691,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014882883353221542,-0.004172837016637131,Seca e Estiagem
-0.014149626829562624,-0.012349292218220433,Seca e Estiagem
0.008419742540978674,-0.011678537468695948,Inundações e Chuvas
-0.014064421315129421,-0.013295642800405003,Seca e Estiagem
-0.014283941761219976,-0.010865707503036488,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014074130446724115,-0.013261911953972817,Seca e Estiagem
-0.07342337972760092,0.6771714970227575,Seca e Estiagem
-0.016094602555630128,0.009622277058339786,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014466006910381487,-0.008755888413609053,Seca e Estiagem
-0.015767539495419133,0.005792219842677682,Seca e Estiagem
-0.013958011848768185,-0.013302082995146531,Inundações e Chuvas
-0.013571522129916863,-0.013238935046054447,Inundações e Chuvas
-0.014419815906742342,-0.00937400913970059,Seca e Estiagem
-0.013946770579298856,-0.013110930882939636,Inundações e Chuvas
-0.01297576127949979,-0.013192349058658437,Inundações e Chuvas
-0.012942452435383594,-0.013185701965041425,Inundações e Chuvas
-0.016664265155472972,0.01613388934927551,Seca e Estiagem
0.10387533632922466,-0.0015515896665114388,Inundações e Chuvas
-0.006172060807452116,-0.01260842892159739,Inundações e Chuvas
0.001574644725645313,-0.011999097947831591,Tempestades Severas
-0.013730503892756433,-0.013269465302694218,Tempestades Severas
-0.014860985223479992,-0.004101673752003144,Seca e Estiagem
-0.014558150151284713,-0.007636767255333529,Seca e Estiagem
-0.014522536660995664,-0.008295340365160244,Seca e Estiagem
-0.013558321980828283,-0.013251174180895744,Inundações e Chuvas
-0.01406486107921245,-0.013296406145441048,Seca e Estiagem
-0.01452948549913555,-0.0080251088955045,Seca e Estiagem
-0.013857075725975903,-0.013299799357417461,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.013730511706754838,-0.013269474933114036,Tempestades Severas
-0.004735436543707259,-0.012365774406488918,Inundações e Chuvas
0.04812147496743483,-0.008576051862211137,Inundações e Chuvas
-0.010360449923657434,-0.010646730291940227,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.011277482621324164,-0.013026373306265476,Tempestades Severas
-0.0140686765830079,-0.013299682084019186,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.014079445823361283,-0.01320135642312918,Seca e Estiagem
-0.014164747590092995,-0.012197465979760604,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.016725619293772354,0.01700566799296398,Seca e Estiagem
-0.01405447002413512,-0.013283599613168494,Seca e Estiagem
-0.014219857877509914,-0.011303099994754911,Seca e Estiagem
-0.013339662174059682,-0.01322978416753827,Inundações e Chuvas
-0.022703041037185116,0.08475572967941922,Seca e Estiagem
-0.014010792516670536,-0.013275741438264767,Inundações e Chuvas
0.1304635036899577,-0.0023732055076696734,Inundações e Chuvas
-0.015619528320903185,0.0044632788731440096,Seca e Estiagem
-0.014047542712986402,-0.013267425265373745,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.015238655648066786,0.0001274389044460169,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.013844078282422938,-0.013297251337422995,Tempestades Severas
-0.014041911887003463,-0.013303737940753766,Inundações e Chuvas
-0.0024215023463952552,-0.008098159161302333,Seca e Estiagem
-0.014103775633093065,-0.01292620092954684,Seca e Estiagem
-0.015628735429539593,0.004049174829688779,Seca e Estiagem
0.3151312561809286,0.019475662599268292,Inundações e Chuvas
-0.014838367379645152,-0.004588023050669786,Seca e Estiagem
-0.011918902246227419,-0.013102516708200625,Deslizamentos
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014650364436612776,-0.006784246044823589,Seca e Estiagem
-0.029776549484548387,0.16402982190465595,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
0.24576924231015468,0.007587310438491649,Inundações e Chuvas
0.07498743451150316,-0.009262279004851208,Inundações e Chuvas
0.02275274572567225,-0.010624610271304192,Deslizamentos
-0.01402762862187705,-0.013298961724110818,Inundações e Chuvas
-0.018494295965663383,0.0367263530113457,Seca e Estiagem
-0.012712443770746337,-0.011640310919449226,Inundações e Chuvas
-0.013787576643762513,-0.013297976908612005,Inundações e Chuvas
-0.01457228258937559,-0.007797600794841295,Seca e Estiagem
-0.014395714228879437,-0.009737937215034624,Seca e Estiagem
-0.015013392137502198,-0.0027178857843828397,Seca e Estiagem
-0.013865545162505847,-0.012400775064158895,Inundações e Chuvas
-0.014122655753283126,-0.012873253228042718,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
0.023555669393557604,-0.009835646492556424,Inundações e Chuvas
-0.014101848698450744,-0.012913025372522025,Seca e Estiagem
-0.01408778146088038,-0.013085116772400046,Seca e Estiagem
-0.008411681763492003,-0.01282883211017224,Tempestades Severas
-0.013730418935090676,-0.013269452539116792,Inundações e Chuvas
-0.014360005001876525,-0.010262509053222409,Seca e Estiagem
-0.013389572415746597,-0.013234617726987518,Tempestades Severas
-0.014251972456979754,-0.011339926983449438,Seca e Estiagem
-0.013734070199618706,-0.01322890781279372,Tempestades Severas
-0.011824346849424168,-0.013088264537494319,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014769635356235017,-0.005368158470423516,Seca e Estiagem
0.03967405719527988,-0.010204473023984114,Inundações e Chuvas
-0.014066539985848238,-0.013298231329524908,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.006508647265275976,-0.012519310569228354,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014258697338823973,-0.011351612587126435,Seca e Estiagem
0.08836633160435627,-0.0042110951217755686,Inundações e Chuvas
-0.009642394724536037,-0.012851398533594556,Tempestades Severas
-0.01975961740142507,0.051504907386300584,Seca e Estiagem
-0.014070648712663888,-0.013303699525074972,Inundações e Chuvas
-0.01643809899058766,0.013444133780988427,Seca e Estiagem
-0.02018276592241692,0.05591302054695745,Seca e Estiagem
0.4391975769539905,0.01873995355962682,Tempestades Severas
-0.014117446039777862,-0.012736289916357581,Seca e Estiagem
-0.011757028029043118,-0.013131616390406862,Inundações e Chuvas
-0.01886986404696503,0.04122237083661182,Seca e Estiagem
0.011232619344597973,-0.010741893011280104,Inundações e Chuvas
-0.014308946767434612,-0.010541238811530823,Seca e Estiagem
-0.013769107861649215,-0.012894168242902914,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.019983893389197795,0.053513391331129485,Seca e Estiagem
-0.0095883344778121,-0.0125928726452741,Incêndios Florestais
-0.014061941788088525,-0.013292783562586325,Seca e Estiagem
-0.012367807419987253,-0.013130148474343704,Tempestades Severas
-0.01460882073646328,-0.007269992393036401,Seca e Estiagem
-0.014071025069839711,-0.013304113678313812,Incêndios Florestais
-0.013787866762191011,-0.01329874304857491,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
0.03176856340654903,0.11955180715983826,Tempestades Severas
-0.01438071324904945,-0.009719371205825326,Seca e Estiagem
-0.014119071141677977,-0.012436471193651186,Seca e Estiagem
-0.014068904685822694,-0.013301433784108337,Seca e Estiagem
-0.005177685582119377,0.005459956774137912,Seca e Estiagem
0.05697389297306583,0.0011989114877507968,Inundações e Chuvas
0.02303586118173235,-0.009404567482405778,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014145974767493937,-0.012395576438729563,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
6.633330245924517e-05,-0.012033426408118707,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.016505352008275125,0.03507952069141429,Seca e Estiagem
-0.003631295070001572,-0.012237003214990222,Inundações e Chuvas
0.0386463989622049,-0.008098815874453545,Inundações e Chuvas
-0.014099883873472658,-0.012905385550964573,Seca e Estiagem
0.10856905751286092,-0.00649110754979993,Inundações e Chuvas
0.09194273102937195,-0.003989257395829948,Inundações e Chuvas
-0.014066609309756907,-0.013298488853499702,Seca e Estiagem
-0.013000397180573947,-0.01320092415592559,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.014069456993709649,-0.013301887261459802,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014115040047204711,-0.012813854848782256,Seca e Estiagem
0.0039106687358168805,0.023284663631534613,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014331440010323956,-0.010279517161014887,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.0134727969613276,-0.013288359858762176,Inundações e Chuvas
-0.01381707079459866,-0.013203644903086264,Inundações e Chuvas
-0.014053324070046058,-0.013302657899703888,Inundações e Chuvas
-0.014509768688645439,-0.008298666227427452,Seca e Estiagem
0.10918446962496639,0.0026679713664255096,Inundações e Chuvas
-0.014671454427263407,-0.006751545280747241,Seca e Estiagem
-0.024366207902962768,0.10348745906876808,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.013730930516840621,-0.013296721522136682,Inundações e Chuvas
-0.015580804817320243,0.0033276827378404643,Seca e Estiagem
-0.015213150614910069,6.901170862331704e-05,Seca e Estiagem
-0.014096046331966332,-0.013009024829828141,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014069927984463822,-0.013302761567371514,Seca e Estiagem
-0.014069149710222807,-0.013301802377557749,Seca e Estiagem
-0.013435695019031338,-0.01242494539268963,Inundações e Chuvas
-0.014083026305720486,-0.01305673499342216,Seca e Estiagem
-0.015394246731192501,0.001617151036603563,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.013844842347728582,-0.013299859703582911,Inundações e Chuvas
-0.012419585784239887,-0.012675803028780259,Inundações e Chuvas
-0.013730511706754838,-0.013269474933114036,Deslizamentos
-0.01403958576563244,-0.013265200060640617,Seca e Estiagem
-0.014808171337673502,-0.004433668965721255,Seca e Estiagem
0.04402021633873644,-0.0074887900462797365,Inundações e Chuvas
-0.0141756568599987,-0.01210362118811222,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014812603161495068,-0.0061062655594203,Seca e Estiagem
-0.019737305584754183,0.051123469628599406,Seca e Estiagem
-0.014084423222332196,-0.013123658327623456,Seca e Estiagem
-0.01407110320982375,-0.01330420998251198,Inundações e Chuvas
-0.01406964980612065,-0.013302418724426031,Seca e Estiagem
-0.014077500543708297,-0.013150394853133402,Seca e Estiagem
-0.014462037058222039,-0.00906176892276292,Seca e Estiagem
-0.013221740224220745,-0.013287146500973446,Inundações e Chuvas
-0.03596928347814907,0.23644465351244787,Seca e Estiagem
-0.015244264640907893,-0.0023883689055622884,Seca e Estiagem
0.051730817195797314,-0.00574612307827401,Inundações e Chuvas
-0.01395790018162025,-0.013302081563939047,Inundações e Chuvas
-0.014082672643524065,-0.013181130901921833,Seca e Estiagem
-0.015338686341991446,0.001856197506940549,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014144964324713271,-0.012450331551698699,Seca e Estiagem
-0.014188736323646207,-0.011896240912385081,Seca e Estiagem
-0.007030067035035339,-0.010416342107261082,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
0.006206814628752321,-0.011444016189230613,Tempestades Severas
-0.014388256915294476,0.00035457173234119434,Seca e Estiagem
-0.014283914729856318,-0.010865694683825783,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
0.002623229447512138,-0.011597132524414348,Tempestades Severas
-0.014441732531223292,-0.009111693778889571,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014067349111449592,-0.013298558426738835,Seca e Estiagem
-0.013258894426418302,-0.013236952575500794,Inundações e Chuvas
-0.013668019353016666,-0.013266764338395359,Inundações e Chuvas
-0.015962261594050255,0.008190841807124902,Seca e Estiagem
-0.01414997232231374,-0.012390318233715914,Seca e Estiagem
-0.011603538766108642,-0.013242150778202235,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014696667624192694,-0.006445163487013547,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.013882556470474037,-0.013289048157299553,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014123779951169499,-0.012609668304965755,Seca e Estiagem
-0.010846303759510172,-0.013085164879562336,Inundações e Chuvas
-0.014134025036865727,-0.012510400774802212,Seca e Estiagem
0.6413062403163438,0.06291638898414015,Inundações e Chuvas
-0.014072244324740392,-0.013297868948499028,Seca e Estiagem
-0.016177826775884564,0.010338852334755198,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
0.06507014088154002,-0.007653600209466041,Inundações e Chuvas
0.52434393347935,0.04122492097891229,Inundações e Chuvas
-0.014085307210724362,-0.013170416474875305,Seca e Estiagem
-0.01431273155013203,-0.010555053445473505,Seca e Estiagem
-0.016811793818293314,0.01762177549046548,Seca e Estiagem
-0.013505892180349446,-0.013293196984929468,Tempestades Severas
-0.014316057721050653,-0.009017464255032696,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
0.023835098398107407,-0.009326509113507252,Inundações e Chuvas
-0.014428880750548934,-0.009272993659075291,Seca e Estiagem
-0.014063598645756771,-0.0132949609273198,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.0140728944383535,-0.013285116316782508,Incêndios Florestais
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.000986752281098081,-0.01189003093881542,Inundações e Chuvas
-0.009482218506349848,-0.012938278912519717,Tempestades Severas
-0.01407135058949024,-0.01330325728561343,Incêndios Florestais
0.04169037099646219,-0.008803987010767244,Inundações e Chuvas
-0.014729110295109791,-0.005923044000869987,Seca e Estiagem
-0.013670199160804553,-0.013264845428669276,Inundações e Chuvas
-0.03236425759079782,0.19423641044136183,Seca e Estiagem
-0.014100842546250589,-0.01291083328066491,Seca e Estiagem
0.10525723325738524,0.0003045802226293061,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014096940499347878,-0.012892463376233468,Seca e Estiagem
-0.01507714091397582,-0.001969400382462386,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.013086295892274738,-0.012731452158247785,Inundações e Chuvas
-0.013657357711163533,-0.013262022209709363,Deslizamentos
0.11388495909759891,-0.008822157140382026,Inundações e Chuvas
-0.013978565682530772,-0.01176231213411413,Seca e Estiagem
0.009516275133248176,-0.012449156876620673,Inundações e Chuvas
-0.014069618550127033,-0.013302380202746765,Inundações e Chuvas
-0.014058827109645062,-0.013288969535258413,Seca e Estiagem
-0.013826581151746434,-0.012532614960231213,Inundações e Chuvas
-0.015346482216897469,0.0015690435851539175,Seca e Estiagem
-0.019355371869240426,0.04698245888008618,Seca e Estiagem
-0.015066784061828794,-0.0019005217470147596,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
0.012129856529663306,-0.011755524993142108,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.010582810906136789,-0.009276217279472719,Seca e Estiagem
-0.01373049645546159,-0.013269466863243127,Tempestades Severas
-0.014312921278192274,0.007448805374065299,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.05033709884808698,0.39882528085811736,Seca e Estiagem
-0.013988744616836097,-0.013261120743716126,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.014281303119774855,-0.008835730900794779,Tempestades Severas
-0.014423255863886368,-0.009267886654030496,Seca e Estiagem
-0.014207535552175504,-0.011149221424998423,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Seca e Estiagem
-0.00969117553394526,-0.012857968712059737,Inundações e Chuvas
-0.013730511706754838,-0.013269474933114036,Inundações e Chuvas
-0.01452393301222434,-0.008090502393670804,Seca e Estiagem
-0.01407189713530348,-0.013288171805029912,Seca e Estiagem
-0.006234421140463724,-0.01271963269906589,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.014071684842454683,-0.013297179410440136,Seca e Estiagem
-0.02022213446730158,0.06439048673070638,Tempestades Severas
-0.014729381613993116,-0.005763327450304403,Seca e Estiagem
-0.01420080026733339,-0.01182637275998639,Seca e Estiagem
-0.01350995572406753,-0.013054499912262818,Inundações e Chuvas
-0.014432300630313465,-0.009389252683800694,Tempestades Severas
-0.026176416176019842,0.1242549042726237,Seca e Estiagem
-0.014471834719884346,-0.014815145584389627,Seca e Estiagem
-0.013947159939610213,-0.013303466712209437,Inundações e Chuvas
-0.04659670372218568,0.2926970580153325,Seca e Estiagem
-0.014415952764398244,-0.009419958257413855,Seca e Estiagem
0.07686256398191665,-0.008410433283168752,Inundações e Chuvas
-0.01792652775709618,0.03032004452494693,Seca e Estiagem
-0.014720116047771323,-0.006042684896204518,Seca e Estiagem
-0.014060914546988995,-0.013291376196851747,Seca e Estiagem
-0.014069227850206846,-0.013301898681755917,Inundações e Chuvas
-0.01440657532084865,-0.009551208848179038,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.02292633619213874,0.08735078830066828,Tempestades Severas
-0.014052951291531798,-0.01328183851727725,Seca e Estiagem
-0.014400578514564673,-0.009532612199786274,Seca e Estiagem
-0.01222080947365396,-0.013115296049627868,Inundações e Chuvas
-0.01431779295849066,-0.010500985982870619,Seca e Estiagem
-0.02234761684662409,0.08078588723290844,Seca e Estiagem
-0.014070479923900822,-0.013295694399704365,Seca e Estiagem
-0.01471458626761309,-0.007088361409562657,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
0.014767816993725503,-0.011576605280833657,Seca e Estiagem
-0.014071178224208426,-0.013304302434542224,Incêndios Florestais
-0.014025734881955252,-0.013303414680152729,Inundações e Chuvas
0.11021722904961188,-0.0010022459073189653,Inundações e Chuvas
-0.015571490275896823,0.007709507457197645,Inundações e Chuvas
-0.014078729315205008,-0.013211911951302079,Seca e Estiagem
0.05241270918798172,-0.014161389144590813,Tempestades Severas
-0.014206514249348363,-0.011714399904225334,Seca e Estiagem
-0.01407903631993872,-0.013255038056103181,Incêndios Florestais
0.008828369850327618,-0.012361508368068673,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014064930151084773,-0.013296601950856605,Inundações e Chuvas
-0.014229438001234728,-0.011290009274618542,Seca e Estiagem
-0.014072555321876862,-0.013298252239207742,Seca e Estiagem
-0.039605242891908025,0.2778021864256901,Seca e Estiagem
-0.014018046160662169,-0.013238819431955014,Seca e Estiagem
-0.01700530382932612,0.01985473439108889,Seca e Estiagem
-0.011715168870435147,-0.007335979666453011,Inundações e Chuvas
-0.0080469234501791,-0.013313369127146157,Inundações e Chuvas
-0.014035915475444938,-0.013299756828661415,Inundações e Chuvas
-0.014042533668859896,-0.013268999241577316,Seca e Estiagem
-0.014150901405040725,-0.012357032968000177,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Deslizamentos
-0.014066850368862866,-0.013298802521465857,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.007468058921195861,-0.012159114090953311,Incêndios Florestais
-0.009635772576059558,-0.012288114190140401,Inundações e Chuvas
-0.014063246707142233,-0.01329441650070687,Seca e Estiagem
-0.013166688519259853,-0.01330527355462658,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014166867106606603,-0.012167556514339746,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.015150460626801799,-0.004303272192767105,Seca e Estiagem
0.053251430019883104,-0.0065652129887312045,Tempestades Severas
-0.007257710348764749,-0.012607582910589676,Tempestades Severas
-0.00954962690310878,-0.013005312472025073,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.013725902537284214,-0.01263994749383609,Seca e Estiagem
-0.014072486068728532,-0.013289187669782765,Incêndios Florestais
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
0.2731755236146841,0.03497967761907627,Tempestades Severas
-0.014071181349807787,-0.01330430628671015,Deslizamentos
-0.014613338861396813,-0.007254076907749605,Seca e Estiagem
-0.01552457996925828,0.0029918297844108536,Seca e Estiagem
-0.009844581672428465,-0.01288413779465904,Inundações e Chuvas
-0.0038510920582192857,-0.012259365678826692,Tempestades Severas
-0.018941601911414647,0.040295766112738385,Seca e Estiagem
0.0090667711402067,-0.006707841783441659,Tempestades Severas
-0.02091383987481887,0.06452811880826109,Seca e Estiagem
-0.014485799294329747,-0.008757336355135599,Seca e Estiagem
-0.003115973753773907,-0.01218509833331816,Inundações e Chuvas
-0.014416393565370784,-0.010300342029215839,Seca e Estiagem
-0.014090386455259792,-0.013173748880076748,Seca e Estiagem
0.006561327236533953,-0.01119543430778564,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014046796684610686,-0.01330182204557526,Inundações e Chuvas
-0.014294256053184141,-0.010725470615345283,Seca e Estiagem
-0.014100021920931839,-0.01300175147155699,Seca e Estiagem
-0.014068877045053774,-0.013237087516361478,Seca e Estiagem
0.04825680075870816,0.00047517665562269926,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.013099888056576192,-0.01320252316012924,Inundações e Chuvas
-0.014071181349807787,-0.01330430628671015,Tempestades Severas
-0.013310834487277436,-0.013308485545525623,Inundações e Chuvas
-0.014393425564542211,-0.009574031146581511,Seca e Estiagem
-0.014196584074567016,-0.011694077221488143,Incêndios Florestais
0.06366284802259456,-0.002340040450796693,Inundações e Chuvas
-0.014125460028632492,-0.01237310279712116,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.03372551968088809,0.2088633198790244,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014141522831294023,-0.012414510936761478,Seca e Estiagem
-0.014084073695032784,-0.013170471734556079,Seca e Estiagem
-0.012818753412397221,-0.013244455704031936,Inundações e Chuvas
-0.014353477563270073,-0.010272742218765334,Seca e Estiagem
-0.014077201798983717,-0.013225735130936096,Seca e Estiagem
-0.014421111947941838,-0.00924016450309222,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Inundações e Chuvas
-0.014310979193920504,-0.010563776597138171,Seca e Estiagem
-0.014071181349807787,-0.01330430628671015,Incêndios Florestais
-0.015548589770975566,0.003465797173896012,Seca e Estiagem
-0.007507545433372721,0.018001930860386442,Seca e Estiagem
-0.012926060128020866,-0.01319232135827056,Inundações e Chuvas
-0.011526614712927487,-0.01304371377224815,Inundações e Chuvas
-0.014650364436612776,-0.006784246044823589,Seca e Estiagem
-0.02115690285442337,0.06723094521241857,Seca e Estiagem
0.5710673408355569,0.03748205703677927,Inundações e Chuvas
0.02048990709119771,-0.010556171979437524,Inundações e Chuvas
