T-SNE1,T-SNE2,Macro_Desastre
34.559174,25.715027,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
-46.994995,-37.080467,Seca e Estiagem
5.3555593,11.2421465,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
45.01234,3.503455,Inundações e Chuvas
-44.960205,-9.932689,Seca e Estiagem
32.84591,-20.088833,Inundações e Chuvas
-49.42551,-35.459934,Seca e Estiagem
-9.58929,-3.747768,Incêndios Florestais
19.854622,-29.848068,Seca e Estiagem
-30.62469,5.064394,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
-39.077522,14.011571,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-21.204582,6.395418,Seca e Estiagem
-19.475456,4.6975965,Seca e Estiagem
-13.093573,-20.353603,Tempestades Severas
5.2211757,-21.017427,Inundações e Chuvas
34.760757,28.514915,Inundações e Chuvas
-1.0985352,37.525578,Inundações e Chuvas
-63.767513,0.7644372,Seca e Estiagem
6.20368,10.043078,Inundações e Chuvas
37.5436,-5.618419,Deslizamentos
0.55201197,31.923498,Tempestades Severas
19.854622,-29.848068,Inundações e Chuvas
-26.168901,3.8914058,Seca e Estiagem
-30.87752,-5.3837423,Seca e Estiagem
-18.696692,19.912962,Seca e Estiagem
2.3639848,28.517513,Seca e Estiagem
-36.02085,23.271528,Seca e Estiagem
-39.944187,27.536417,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-30.03575,-0.808747,Seca e Estiagem
-25.136843,39.030155,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-23.585232,18.936684,Seca e Estiagem
-20.891684,22.108377,Seca e Estiagem
-11.947935,-10.295417,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
29.028141,22.907272,Inundações e Chuvas
22.880356,0.43995926,Inundações e Chuvas
15.53455,9.045441,Inundações e Chuvas
-36.868347,23.16601,Seca e Estiagem
52.079895,0.88374126,Tempestades Severas
32.665142,14.346679,Incêndios Florestais
-32.798485,15.950768,Seca e Estiagem
-53.50214,-13.650085,Seca e Estiagem
37.83752,-8.249702,Inundações e Chuvas
43.838017,20.047087,Inundações e Chuvas
-25.462193,27.472738,Seca e Estiagem
-42.34975,4.540475,Seca e Estiagem
21.631283,33.025993,Inundações e Chuvas
19.854622,-29.848068,Seca e Estiagem
-29.338509,24.298397,Seca e Estiagem
48.994995,9.4327,Tempestades Severas
0.2245757,32.123165,Seca e Estiagem
37.130318,-3.9158685,Inundações e Chuvas
-53.89114,-20.460575,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-37.08567,-6.7511435,Seca e Estiagem
6.1868854,2.6339579,Inundações e Chuvas
-8.988951,-15.192783,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-64.14969,1.3537488,Seca e Estiagem
-44.27321,-38.650387,Seca e Estiagem
-18.212177,7.1839995,Seca e Estiagem
-3.0630388,18.976019,Seca e Estiagem
23.505909,32.091217,Inundações e Chuvas
-33.163124,-6.696019,Tempestades Severas
14.18524,43.775555,Incêndios Florestais
-32.35175,22.868992,Seca e Estiagem
37.726303,-8.340884,Inundações e Chuvas
-31.016106,-2.6014185,Incêndios Florestais
-19.03718,14.160925,Seca e Estiagem
-40.546043,0.5553325,Seca e Estiagem
-38.35588,17.92717,Seca e Estiagem
19.854622,-29.848068,Tempestades Severas
-2.4519727,37.078625,Tempestades Severas
19.854622,-29.848068,Incêndios Florestais
-15.774997,-4.0332446,Seca e Estiagem
16.01851,-20.039371,Incêndios Florestais
41.52397,35.029255,Inundações e Chuvas
11.613729,42.81751,Seca e Estiagem
-24.571766,37.66562,Seca e Estiagem
47.121185,13.354549,Tempestades Severas
-17.494755,15.796826,Seca e Estiagem
22.727535,3.957068,Inundações e Chuvas
-15.635424,14.195831,Seca e Estiagem
34.88379,37.999165,Inundações e Chuvas
-43.718292,-10.450154,Seca e Estiagem
43.62906,22.37651,Tempestades Severas
19.854622,-29.848068,Incêndios Florestais
-10.905573,-9.791218,Seca e Estiagem
34.460106,23.216955,Inundações e Chuvas
-53.615856,3.0353053,Seca e Estiagem
-9.588728,-3.7478485,Seca e Estiagem
50.622265,5.597149,Tempestades Severas
19.854622,-29.848068,Incêndios Florestais
-33.52871,-6.6958027,Tempestades Severas
-42.41571,28.527788,Inundações e Chuvas
-4.2749295,18.295332,Seca e Estiagem
-22.691542,23.282265,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-19.294575,-2.8611634,Seca e Estiagem
44.773357,39.11824,Inundações e Chuvas
51.433125,3.4777534,Inundações e Chuvas
-25.978598,-6.512756,Seca e Estiagem
-57.192883,7.273625,Seca e Estiagem
-61.674187,1.5060935,Seca e Estiagem
12.556756,42.889168,Inundações e Chuvas
-49.68698,-10.644443,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
47.80527,11.436993,Tempestades Severas
-24.072258,-4.7431464,Seca e Estiagem
17.867329,4.52454,Inundações e Chuvas
-17.084751,6.4305544,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-10.093661,0.6107077,Seca e Estiagem
-2.5628572,-19.905777,Seca e Estiagem
-22.686657,23.77933,Seca e Estiagem
11.905058,23.152233,Inundações e Chuvas
-39.213696,11.547414,Seca e Estiagem
-12.744855,9.193373,Seca e Estiagem
-42.09992,5.4792795,Seca e Estiagem
-42.913067,-7.1226444,Seca e Estiagem
-10.142232,-4.539344,Seca e Estiagem
19.854622,-29.848068,Tempestades Severas
-43.052322,29.071018,Seca e Estiagem
-43.815987,3.0570607,Seca e Estiagem
-13.103471,-20.408388,Seca e Estiagem
39.58013,26.978687,Tempestades Severas
-8.364577,-12.477475,Seca e Estiagem
19.42314,36.058186,Inundações e Chuvas
41.249336,15.151544,Inundações e Chuvas
-52.084896,-7.2946186,Seca e Estiagem
-50.208015,-31.34735,Seca e Estiagem
37.6169,-9.10431,Inundações e Chuvas
27.448921,10.055597,Inundações e Chuvas
-21.502874,11.979388,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-48.126762,2.032402,Seca e Estiagem
-33.827133,22.842226,Seca e Estiagem
11.571603,23.13441,Inundações e Chuvas
-13.897587,8.354969,Seca e Estiagem
-27.799177,-1.2243882,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
-5.5427246,-18.280464,Seca e Estiagem
-43.470352,-38.96198,Seca e Estiagem
-50.111294,-9.356447,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-30.276623,-5.0206003,Seca e Estiagem
-46.38398,-8.746361,Seca e Estiagem
10.783356,3.940798,Inundações e Chuvas
18.591219,3.9576244,Inundações e Chuvas
-30.932299,0.3759974,Seca e Estiagem
11.053298,4.7989926,Inundações e Chuvas
50.208538,2.8998122,Inundações e Chuvas
22.926117,9.763459,Inundações e Chuvas
-50.626286,-11.601204,Seca e Estiagem
26.13807,35.635338,Inundações e Chuvas
6.079389,15.388207,Inundações e Chuvas
35.133335,26.507595,Tempestades Severas
52.003532,-5.347822,Tempestades Severas
-37.279186,15.744277,Seca e Estiagem
-31.211002,5.1921825,Seca e Estiagem
-44.348434,3.6515617,Seca e Estiagem
37.146526,-3.9826102,Inundações e Chuvas
-11.720791,6.602991,Seca e Estiagem
-30.07445,6.1823635,Seca e Estiagem
5.972643,7.6491375,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
19.854622,-29.848068,Incêndios Florestais
51.26831,-5.68594,Tempestades Severas
23.318487,5.22285,Inundações e Chuvas
34.70565,28.969604,Inundações e Chuvas
48.897324,11.327316,Tempestades Severas
19.854622,-29.848068,Tempestades Severas
19.854622,-29.848068,Inundações e Chuvas
44.93136,3.6777894,Tempestades Severas
-19.043331,-10.347682,Seca e Estiagem
19.854622,-29.848068,Tempestades Severas
-9.578458,-16.450584,Seca e Estiagem
-21.265663,9.107063,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-49.983265,-10.965473,Seca e Estiagem
-22.099636,23.431662,Seca e Estiagem
-35.491737,24.072475,Seca e Estiagem
36.905525,-3.347463,Inundações e Chuvas
-53.03179,-27.997538,Seca e Estiagem
6.6962533,3.384817,Inundações e Chuvas
41.426,28.08663,Inundações e Chuvas
-39.61266,19.578728,Seca e Estiagem
-26.63846,37.476547,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-39.27648,18.638018,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
43.574535,2.7802815,Tempestades Severas
9.990504,-1.1736721,Inundações e Chuvas
1.8322468,30.934841,Seca e Estiagem
-11.471561,-17.293669,Seca e Estiagem
-51.688217,-6.8672624,Seca e Estiagem
44.68009,26.464544,Inundações e Chuvas
-37.137314,-7.3967433,Seca e Estiagem
28.377867,3.8353176,Deslizamentos
19.854622,-29.848068,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
-31.968403,15.618829,Seca e Estiagem
-48.566254,-33.444492,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
19.854622,-29.848068,Tempestades Severas
37.558357,34.720974,Inundações e Chuvas
44.848663,38.617516,Inundações e Chuvas
43.71727,33.25481,Deslizamentos
18.59301,-5.928494,Inundações e Chuvas
-56.084667,-13.591083,Seca e Estiagem
6.157802,11.78338,Inundações e Chuvas
12.0621195,8.570335,Inundações e Chuvas
-48.63001,3.6059213,Seca e Estiagem
-30.39339,15.788794,Seca e Estiagem
-40.845955,-5.100677,Seca e Estiagem
14.815652,5.431499,Inundações e Chuvas
-36.960003,3.4257178,Seca e Estiagem
19.854622,-29.848068,Tempestades Severas
42.104958,18.768522,Inundações e Chuvas
-14.28435,-1.1261786,Seca e Estiagem
-10.926383,-7.121762,Seca e Estiagem
34.90347,23.194881,Tempestades Severas
52.502666,-5.379249,Inundações e Chuvas
-49.294827,5.456101,Seca e Estiagem
51.74199,1.2165363,Tempestades Severas
-21.244926,-8.469735,Seca e Estiagem
52.376453,-5.8485136,Tempestades Severas
12.171311,5.5349326,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
-36.528294,-7.2909737,Seca e Estiagem
41.24754,34.774025,Inundações e Chuvas
-11.9470625,0.12544811,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
31.54911,5.500275,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
-43.141674,6.1406226,Seca e Estiagem
12.055624,23.619812,Inundações e Chuvas
47.80515,11.436817,Tempestades Severas
-56.168266,-22.803204,Seca e Estiagem
-3.9739165,-19.161709,Inundações e Chuvas
-50.830883,-10.817212,Seca e Estiagem
-54.609787,-23.764889,Seca e Estiagem
37.8088,38.523735,Tempestades Severas
-16.552355,-3.9600182,Seca e Estiagem
28.078295,4.1685696,Inundações e Chuvas
-53.728115,-19.763388,Seca e Estiagem
33.798145,7.914949,Inundações e Chuvas
-25.45618,-5.1567097,Seca e Estiagem
12.244746,9.568132,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
-54.988678,-23.346897,Seca e Estiagem
-3.8002384,37.168537,Incêndios Florestais
-15.60769,15.064796,Seca e Estiagem
50.04835,6.7218275,Tempestades Severas
-48.523827,2.7915862,Seca e Estiagem
-0.848003,-20.416367,Incêndios Florestais
11.979744,8.571028,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
19.854622,-29.848068,Incêndios Florestais
-52.39842,-31.287212,Tempestades Severas
-39.04122,11.964926,Seca e Estiagem
-35.455242,24.185421,Seca e Estiagem
-8.513777,-10.333291,Seca e Estiagem
26.696615,23.091606,Seca e Estiagem
38.52809,31.176737,Inundações e Chuvas
19.021805,36.551926,Inundações e Chuvas
19.854622,-29.848068,Tempestades Severas
19.854622,-29.848068,Seca e Estiagem
-22.733065,7.8157578,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
13.319686,19.08388,Inundações e Chuvas
19.854622,-29.848068,Seca e Estiagem
-42.76905,26.815825,Seca e Estiagem
45.325806,15.26927,Inundações e Chuvas
44.493046,21.525244,Inundações e Chuvas
-17.23567,6.755547,Seca e Estiagem
39.6259,36.636345,Inundações e Chuvas
35.53144,16.085592,Inundações e Chuvas
-10.5491705,-0.61257386,Seca e Estiagem
52.54154,3.3537533,Inundações e Chuvas
19.854622,-29.848068,Tempestades Severas
-10.462207,-11.603483,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-12.775488,-15.388237,Seca e Estiagem
-49.60327,-6.772638,Tempestades Severas
19.854622,-29.848068,Inundações e Chuvas
-25.75354,-4.8901253,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
5.478561,12.761464,Inundações e Chuvas
16.414703,-0.8731518,Inundações e Chuvas
11.820559,-5.6055884,Inundações e Chuvas
-31.245304,-3.9502356,Seca e Estiagem
24.383238,34.71667,Inundações e Chuvas
-45.236805,4.858614,Seca e Estiagem
-52.1487,-30.003443,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
12.235567,9.537784,Inundações e Chuvas
-54.693493,1.0832022,Seca e Estiagem
-39.87205,24.219063,Seca e Estiagem
-12.196441,-11.570024,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
-7.034509,-15.1778345,Seca e Estiagem
-7.9320374,-11.432538,Seca e Estiagem
-56.061203,5.067993,Inundações e Chuvas
-16.836596,15.195345,Seca e Estiagem
-52.76786,-1.1304663,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
11.741334,7.2842746,Inundações e Chuvas
12.660503,17.933512,Inundações e Chuvas
51.29235,-5.278231,Deslizamentos
-32.12486,27.778646,Seca e Estiagem
-38.50265,24.61349,Seca e Estiagem
19.709803,36.443398,Inundações e Chuvas
-24.355099,2.4195201,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-60.30468,2.0540764,Seca e Estiagem
-53.940365,-22.511562,Seca e Estiagem
-10.57117,-7.222693,Seca e Estiagem
0.87996256,-20.747505,Inundações e Chuvas
-7.5011544,-13.404621,Seca e Estiagem
-14.672635,8.021697,Seca e Estiagem
-46.608414,4.657014,Seca e Estiagem
13.186282,14.784108,Inundações e Chuvas
-47.618958,-36.593857,Seca e Estiagem
-62.941612,1.4738351,Seca e Estiagem
17.805962,36.97353,Inundações e Chuvas
10.783424,3.9414837,Inundações e Chuvas
4.356291,-30.502354,Seca e Estiagem
-42.291878,-10.291554,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-14.77561,-13.88206,Seca e Estiagem
-24.40377,12.420177,Seca e Estiagem
29.998068,16.658691,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
36.877907,24.135073,Tempestades Severas
-1.173233,0.6469172,Seca e Estiagem
-27.800882,-1.2253715,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
44.64901,17.406048,Tempestades Severas
-41.045868,4.4513907,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-13.975423,0.0628841,Seca e Estiagem
12.580556,11.320864,Inundações e Chuvas
13.012575,4.830086,Inundações e Chuvas
-46.363052,-11.357917,Seca e Estiagem
-14.822404,-13.87771,Seca e Estiagem
31.067787,15.828654,Tempestades Severas
19.854622,-29.848068,Incêndios Florestais
-46.528778,3.6367822,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
13.622479,4.131121,Inundações e Chuvas
19.854622,-29.848068,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-18.406345,13.200801,Seca e Estiagem
23.56612,1.3394303,Inundações e Chuvas
-24.12853,12.948934,Seca e Estiagem
27.025356,37.280594,Inundações e Chuvas
-23.611097,44.717422,Seca e Estiagem
-52.65306,-8.146104,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
19.854622,-29.848068,Seca e Estiagem
39.935726,33.484253,Inundações e Chuvas
45.938915,26.582933,Inundações e Chuvas
-35.590965,4.867192,Seca e Estiagem
-25.446802,-8.036644,Seca e Estiagem
-53.197166,-9.714703,Seca e Estiagem
12.979336,12.573259,Tempestades Severas
-30.654818,9.134433,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
27.004835,29.582043,Inundações e Chuvas
-31.124905,15.456512,Seca e Estiagem
-12.829711,10.05905,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
6.4546304,-26.94862,Incêndios Florestais
19.854622,-29.848068,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
19.854622,-29.848068,Incêndios Florestais
-5.9679174,26.570164,Inundações e Chuvas
34.711494,23.22327,Tempestades Severas
3.432398,-34.55243,Incêndios Florestais
43.68151,32.0787,Inundações e Chuvas
-41.706078,1.0299038,Seca e Estiagem
28.910025,0.3555304,Inundações e Chuvas
-48.122147,-34.86481,Seca e Estiagem
-10.987137,1.7054465,Seca e Estiagem
20.62245,37.43484,Inundações e Chuvas
19.854622,-29.848068,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
-22.835505,14.392563,Seca e Estiagem
-32.80765,15.976607,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
2.6379776,26.555725,Inundações e Chuvas
48.49781,-4.578148,Deslizamentos
24.04008,23.943926,Inundações e Chuvas
-5.0767455,19.90887,Seca e Estiagem
25.62034,23.304516,Inundações e Chuvas
-7.5512924,-13.234087,Inundações e Chuvas
-18.5343,19.418135,Seca e Estiagem
12.317067,9.137933,Inundações e Chuvas
-39.966343,24.289116,Seca e Estiagem
-54.62772,-21.10044,Seca e Estiagem
-40.35359,-8.80306,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
43.67803,33.647575,Tempestades Severas
19.854622,-29.848068,Incêndios Florestais
2.0406327,29.533667,Seca e Estiagem
51.988674,-5.3035765,Tempestades Severas
-44.113712,-12.096724,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
-45.196728,-38.021103,Seca e Estiagem
20.271624,-12.46688,Inundações e Chuvas
19.854622,-29.848068,Seca e Estiagem
17.683943,3.6119025,Tempestades Severas
-29.77331,-3.7850144,Seca e Estiagem
-38.02004,26.443996,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
47.263687,10.00085,Inundações e Chuvas
51.25987,-5.4741893,Inundações e Chuvas
-32.43135,12.881308,Seca e Estiagem
-9.220128,-16.53781,Seca e Estiagem
12.547454,20.056097,Inundações e Chuvas
19.854622,-29.848068,Tempestades Severas
-24.038954,44.22595,Seca e Estiagem
-53.57957,-25.301449,Tempestades Severas
-35.144855,13.569076,Seca e Estiagem
-24.65423,-9.870227,Seca e Estiagem
5.986375,11.76083,Inundações e Chuvas
-43.78357,5.7766843,Tempestades Severas
-51.05235,-31.995718,Seca e Estiagem
31.316164,-17.675816,Seca e Estiagem
7.5612893,4.6180296,Inundações e Chuvas
-63.331272,-2.6749187,Seca e Estiagem
-36.558372,8.158283,Seca e Estiagem
18.566595,27.265074,Inundações e Chuvas
-55.984722,-13.34165,Seca e Estiagem
-41.23797,0.6427771,Seca e Estiagem
-16.754198,16.483831,Seca e Estiagem
-7.8779583,-11.723658,Inundações e Chuvas
-28.462927,12.781165,Seca e Estiagem
19.854622,-29.848068,Tempestades Severas
19.854622,-29.848068,Inundações e Chuvas
-52.7244,-28.200317,Tempestades Severas
-23.173277,24.360487,Seca e Estiagem
-29.875807,-6.5643344,Seca e Estiagem
38.11856,-3.2474341,Inundações e Chuvas
-28.757624,-0.50146854,Seca e Estiagem
-53.330498,-27.62777,Seca e Estiagem
-24.035751,43.318268,Seca e Estiagem
-60.11352,2.139846,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
42.923954,33.493702,Seca e Estiagem
6.1971374,-21.120049,Incêndios Florestais
10.11505,-0.15246946,Inundações e Chuvas
26.289204,35.79797,Inundações e Chuvas
-45.16677,-12.319543,Inundações e Chuvas
-34.437088,4.8806596,Seca e Estiagem
18.432703,25.818157,Tempestades Severas
-20.770514,-3.523903,Seca e Estiagem
1.3074231,-15.176731,Incêndios Florestais
30.331518,17.32519,Tempestades Severas
19.854622,-29.848068,Incêndios Florestais
19.854622,-29.848068,Inundações e Chuvas
-10.808552,6.2792125,Inundações e Chuvas
-30.006546,23.535662,Seca e Estiagem
-23.909098,45.137016,Seca e Estiagem
-46.916008,-37.101955,Seca e Estiagem
-36.45682,27.565813,Seca e Estiagem
-51.48889,-12.444502,Seca e Estiagem
2.6891017,27.505812,Inundações e Chuvas
7.795542,19.843985,Inundações e Chuvas
11.3166895,-18.807863,Inundações e Chuvas
-30.994621,27.6613,Seca e Estiagem
-17.98833,-4.051301,Seca e Estiagem
19.854622,-29.848068,Deslizamentos
-10.463601,-1.4237689,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
35.217495,14.034008,Incêndios Florestais
0.3863331,-0.6490611,Inundações e Chuvas
-13.783804,11.010889,Seca e Estiagem
5.830132,14.64914,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
-19.084562,-3.8052883,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-64.15386,1.3544316,Seca e Estiagem
28.336123,29.77741,Tempestades Severas
46.646816,13.523695,Tempestades Severas
32.43727,22.482847,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
-4.390546,19.037949,Seca e Estiagem
6.318833,-26.217505,Incêndios Florestais
19.854622,-29.848068,Inundações e Chuvas
7.329964,33.71012,Tempestades Severas
19.854622,-29.848068,Deslizamentos
-44.452435,3.0232983,Seca e Estiagem
-53.903294,0.845734,Seca e Estiagem
32.053352,4.3282895,Inundações e Chuvas
45.567135,15.389179,Tempestades Severas
-58.64122,-24.863222,Seca e Estiagem
44.23942,18.829527,Tempestades Severas
-53.678474,-25.342813,Seca e Estiagem
-45.864727,4.1803565,Seca e Estiagem
41.294643,15.023635,Inundações e Chuvas
-58.229706,3.0573416,Seca e Estiagem
-35.450047,3.3493338,Seca e Estiagem
44.247467,18.312386,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
36.371044,-11.789111,Inundações e Chuvas
-25.55191,-6.0193377,Seca e Estiagem
-34.384747,4.1554756,Seca e Estiagem
-13.125486,10.0171995,Seca e Estiagem
27.205772,26.170008,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
43.13586,-3.7577562,Inundações e Chuvas
19.854622,-29.848068,Tempestades Severas
5.6027756,13.505284,Inundações e Chuvas
-29.241064,-4.5983896,Seca e Estiagem
-25.646944,21.578003,Incêndios Florestais
34.482815,29.83887,Inundações e Chuvas
-30.506409,25.07978,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
19.854622,-29.848068,Inundações e Chuvas
-47.45037,-35.03211,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-18.665257,13.118882,Seca e Estiagem
-35.51207,4.985122,Seca e Estiagem
23.69028,0.66449857,Inundações e Chuvas
-49.425785,5.2239494,Seca e Estiagem
-6.7939014,-17.44157,Seca e Estiagem
-29.330969,-4.7793546,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
-25.678543,-7.61183,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-44.239975,-9.544625,Seca e Estiagem
29.646626,17.720148,Seca e Estiagem
14.651875,-1.2799991,Inundações e Chuvas
28.645535,3.7014284,Inundações e Chuvas
-31.968403,15.618829,Seca e Estiagem
-53.687664,-25.807793,Seca e Estiagem
16.417654,37.439713,Inundações e Chuvas
11.747101,22.622425,Inundações e Chuvas
-53.382023,3.0137482,Seca e Estiagem
19.854622,-29.848068,Deslizamentos
-16.726688,16.877861,Seca e Estiagem
-28.27549,39.645767,Seca e Estiagem
-0.6606882,-0.72618073,Seca e Estiagem
-9.710281,1.3600794,Seca e Estiagem
-16.224352,-6.9664683,Seca e Estiagem
-25.465986,6.3274693,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
20.014618,27.59386,Inundações e Chuvas
-30.039389,2.0606537,Seca e Estiagem
12.495581,21.531885,Inundações e Chuvas
-40.002625,27.552013,Seca e Estiagem
-12.055022,5.1834054,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
19.854622,-29.848068,Deslizamentos
-26.61353,37.505962,Seca e Estiagem
-30.39339,15.788794,Seca e Estiagem
43.639683,23.645897,Tempestades Severas
-24.846657,-10.437209,Seca e Estiagem
-47.64027,2.2239897,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
18.392183,38.958267,Inundações e Chuvas
19.854622,-29.848068,Seca e Estiagem
-26.904207,-0.30670187,Seca e Estiagem
-22.822916,24.25304,Seca e Estiagem
52.06304,-4.4614143,Inundações e Chuvas
-53.871395,-18.68085,Seca e Estiagem
5.4404106,5.1886406,Inundações e Chuvas
19.854622,-29.848068,Tempestades Severas
12.35586,31.67007,Inundações e Chuvas
38.725224,33.878017,Inundações e Chuvas
-51.56248,-14.743959,Seca e Estiagem
11.438887,22.206066,Inundações e Chuvas
5.3524604,11.973637,Inundações e Chuvas
14.85923,42.28198,Inundações e Chuvas
16.857111,-0.7739461,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
-55.274933,3.9537694,Seca e Estiagem
-34.1552,-6.590577,Seca e Estiagem
-30.773788,-1.1537397,Seca e Estiagem
-28.59619,6.218109,Seca e Estiagem
47.224083,12.4671755,Tempestades Severas
19.854622,-29.848068,Inundações e Chuvas
36.371044,-11.789111,Tempestades Severas
-33.16385,27.76184,Seca e Estiagem
-16.59932,-3.708231,Seca e Estiagem
45.032482,3.8681066,Inundações e Chuvas
-49.728035,-33.862656,Seca e Estiagem
35.127743,23.072735,Tempestades Severas
14.777533,42.431305,Seca e Estiagem
41.97396,32.41011,Tempestades Severas
-34.29283,-6.42916,Seca e Estiagem
-6.1881313,-17.338999,Seca e Estiagem
48.446644,10.3469,Inundações e Chuvas
32.477123,8.119889,Inundações e Chuvas
-24.70749,40.047287,Seca e Estiagem
10.217639,0.853389,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
19.854622,-29.848068,Incêndios Florestais
19.854622,-29.848068,Inundações e Chuvas
19.854622,-29.848068,Incêndios Florestais
-9.600751,0.7102809,Seca e Estiagem
-0.847959,-20.416388,Inundações e Chuvas
-30.59896,-5.5983276,Seca e Estiagem
-49.0151,-34.55579,Seca e Estiagem
11.497301,-18.950493,Inundações e Chuvas
-23.055855,45.111553,Seca e Estiagem
22.774374,9.92357,Inundações e Chuvas
45.426426,26.227724,Inundações e Chuvas
19.3636,36.10367,Seca e Estiagem
-22.841366,14.409267,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
7.044667,4.068245,Inundações e Chuvas
25.354582,33.54648,Inundações e Chuvas
19.854622,-29.848068,Inundações e Chuvas
-45.11834,-37.56771,Seca e Estiagem
-26.43444,37.707253,Seca e Estiagem
25.39656,35.212223,Inundações e Chuvas
51.716125,-5.916514,Inundações e Chuvas
-57.62438,-1.08991,Seca e Estiagem
-32.164787,-5.750128,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
34.57802,22.828278,Inundações e Chuvas
-25.766329,-8.893845,Seca e Estiagem
-53.535336,-18.81323,Seca e Estiagem
-48.795204,-35.105133,Seca e Estiagem
13.841229,43.54279,Inundações e Chuvas
-24.196363,41.28621,Seca e Estiagem
19.854622,-29.848068,Incêndios Florestais
-23.310051,11.604034,Seca e Estiagem
-36.4268,4.4898643,Seca e Estiagem
19.854622,-29.848068,Inundações e Chuvas
49.18892,-4.698448,Tempestades Severas
19.854622,-29.848068,Deslizamentos
-26.619026,21.738764,Seca e Estiagem
19.854622,-29.848068,Tempestades Severas
-54.22406,-20.15562,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
18.041586,5.855189,Inundações e Chuvas
34.81502,26.475939,Inundações e Chuvas
11.893485,20.58547,Tempestades Severas
-50.97973,-9.583841,Seca e Estiagem
19.854622,-29.848068,Seca e Estiagem
