NCA1,NCA2,Macro_Desastre
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-6496.3549875514445,31885.38330305655,Inundações e Chuvas
-142105.8216140342,8170.586282501471,Seca e Estiagem
3763488.5641369885,22039.849709956066,Inundações e Chuvas
-129940.35916502264,12562.821517524299,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-135473.25633944647,12080.913288280994,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-174647.94986765567,7138.9327423215755,Seca e Estiagem
-150208.29870839522,4419.905157405086,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Incêndios Florestais
-349034.945677642,-96782.90804778574,Seca e Estiagem
-126393.61931400155,12914.798711081485,Tempestades Severas
-128424.33674166707,13328.181800010987,Inundações e Chuvas
-145753.87409107795,7664.618188227086,Seca e Estiagem
-140067.63851705522,8455.11713468847,Seca e Estiagem
-137154.97453387507,11150.637700343268,Seca e Estiagem
120637.19374925859,-379548.238442121,Seca e Estiagem
-132082.0182194162,12578.432648700938,Tempestades Severas
-220085.97910258846,-18039.32884207371,Seca e Estiagem
-177691.19786026183,547.6248065508004,Seca e Estiagem
205860.1302220255,26747.604805905838,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-123657.01268479975,44848.07489996126,Inundações e Chuvas
-149264.52558762886,4786.957062330135,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128445.02043982313,13023.422037628587,Inundações e Chuvas
-109181.5752837037,17730.455441787875,Inundações e Chuvas
1156837.7315626456,1494766.8925332082,Tempestades Severas
-116621.88402929196,11740.354320046765,Inundações e Chuvas
-2105317.837058729,-957414.5112631519,Seca e Estiagem
-1124284.5582587381,-472911.83844600926,Seca e Estiagem
-128253.59950405508,13046.842531782673,Deslizamentos
-682743.5170008158,-263278.5304715292,Seca e Estiagem
-133421.9647697926,12414.48918962233,Seca e Estiagem
-132335.07349122627,12487.784619384516,Seca e Estiagem
145371.15868563994,-75245.84564543661,Tempestades Severas
-108949.89637835228,18661.18459139498,Inundações e Chuvas
-131129.71584932145,12464.456766871606,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-112811.26697258982,12486.503998142824,Tempestades Severas
-127130.25242864015,12555.485131811627,Inundações e Chuvas
8064888.26379181,-123152.52905669606,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
39643.888861814434,-27972.755729926615,Inundações e Chuvas
336470.81165592954,-55881.374049392885,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-158867.12632286732,2406.963258473431,Seca e Estiagem
-128253.0068732879,13050.31508775946,Inundações e Chuvas
-162407.67221247705,2533.4413787318927,Seca e Estiagem
-198019.5102247922,-5752.515282196761,Seca e Estiagem
-128253.592450956,13046.891542620011,Inundações e Chuvas
-110649.3039419267,34314.89498947202,Inundações e Chuvas
165694.67605391372,71648.54004874689,Tempestades Severas
-135178.95934328192,9926.450296218307,Seca e Estiagem
-122836.69161015707,12063.18386775345,Inundações e Chuvas
-82636.39210641278,32102.72266161,Inundações e Chuvas
-133962.6033624995,12255.71420434027,Seca e Estiagem
-151089.93908575797,5476.927685966352,Seca e Estiagem
-144509.37764670013,6866.248852878735,Seca e Estiagem
-95340.0031138975,14342.242723757498,Inundações e Chuvas
-395540.24406243186,-109781.79955831436,Seca e Estiagem
-109428.95039724484,8378.701508647127,Inundações e Chuvas
-147515.5269948145,8001.072171325352,Seca e Estiagem
-134164.76475319226,12227.569230329444,Seca e Estiagem
-128253.59950405508,13046.842531782673,Deslizamentos
11883102.53586854,-660309.6747565309,Inundações e Chuvas
-255117.1852535912,-14445.125571546872,Seca e Estiagem
-143261.17437350992,11018.578906152212,Seca e Estiagem
-169815.02050840083,-7998.760061429309,Seca e Estiagem
-137337.58980306896,11907.315880247763,Seca e Estiagem
-270568.4631285442,-56150.64731529733,Seca e Estiagem
-158292.021399247,3883.568508338364,Seca e Estiagem
7526456.94788762,142174.97559542267,Inundações e Chuvas
-99037.40019671556,5847.304786544953,Inundações e Chuvas
-136576.6136314839,10458.935176663123,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-328136.7597853584,-74974.21403114607,Seca e Estiagem
-128259.980201914,13046.061848644204,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-161152.5265959035,-1026.2919886066359,Seca e Estiagem
-279990.2634001628,-36234.74950063208,Seca e Estiagem
25266.88799375481,-8255.338154006886,Inundações e Chuvas
-151259.72049843773,7542.9673056714155,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-262142.1340598401,-24810.145514806212,Seca e Estiagem
63845.68586990239,-8490.105581482103,Incêndios Florestais
43800.68031020065,12793.178886256415,Inundações e Chuvas
-121426.10738284817,7221.425157547165,Inundações e Chuvas
-65900.14988550916,-2117.2299089928692,Tempestades Severas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-114578.8740661227,11159.692071820511,Tempestades Severas
-100327.33047743644,9254.623414021848,Inundações e Chuvas
-116205.1469424258,44804.93743471069,Inundações e Chuvas
-164827.64172196807,-2744.2747253241478,Seca e Estiagem
2862495.411812012,599228.014491015,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-70695.03238848496,-45865.78905035898,Tempestades Severas
-132629.65560095207,12319.353151470192,Seca e Estiagem
-110887.36847691155,129344.38825167518,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Deslizamentos
53305.16643956823,35077.27983943173,Inundações e Chuvas
-142453.4139285546,7322.61103995057,Seca e Estiagem
-76072.66702966813,29855.48011786466,Inundações e Chuvas
-148700.87252883468,4803.997927824324,Seca e Estiagem
-249281.30548633213,-14538.62212144159,Seca e Estiagem
-174385.86705868857,-909.9190330847681,Seca e Estiagem
666380.2926748993,1502057.1201801535,Inundações e Chuvas
3041350.325791511,-1054291.3795465191,Inundações e Chuvas
-119060.1190062038,12378.279107227847,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-297165.45586477045,-56631.77858991626,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-126899.37253058059,12800.927865775368,Inundações e Chuvas
-128307.9729094971,13019.236495641895,Incêndios Florestais
-126224.81132298688,12677.658259516327,Inundações e Chuvas
437992.1791749703,231138.8074643953,Inundações e Chuvas
-38802.513040268626,24224.201722208934,Inundações e Chuvas
-58600.387050095895,8092.0569615668055,Tempestades Severas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-114711.32976931,10587.695871709617,Inundações e Chuvas
-183775.47603635115,-12630.775204792348,Seca e Estiagem
-131218.9566671901,12466.200851729347,Seca e Estiagem
-133120.79583085084,12451.337433758094,Seca e Estiagem
-204346.73312986962,-12747.079467656871,Seca e Estiagem
-124533.56535316649,12788.377716215482,Tempestades Severas
-136550.71267028223,10348.880487533257,Seca e Estiagem
-147403.3499182914,10703.856296607833,Seca e Estiagem
-148087.23752297513,7931.12296211848,Seca e Estiagem
-124535.37083861738,12784.413534046947,Inundações e Chuvas
147495.52394307815,-8831.226006556413,Inundações e Chuvas
123770.30208311317,-33780.63214933166,Inundações e Chuvas
400676.3897886607,194686.56507545518,Inundações e Chuvas
-22907.364264821525,41299.719473867844,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-1240976.4238606845,-522894.3232440382,Seca e Estiagem
-80762.83261790428,34932.31171876894,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-104626.89472108668,13648.82714626434,Inundações e Chuvas
-202607.22948438438,-22042.43032839547,Seca e Estiagem
-128366.58581887942,12997.770242746854,Inundações e Chuvas
-943176.1890242292,-360535.2003818932,Seca e Estiagem
-131443.94843352266,12656.500962547894,Incêndios Florestais
-128253.59950405508,13046.842531782673,Seca e Estiagem
-157261.37773254924,2498.462389836536,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-187121.87771069867,-4796.705291276337,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-140056.90849237848,10120.4643858161,Seca e Estiagem
-138526.9529678495,10708.676606867979,Seca e Estiagem
-129988.97272216514,12192.820160448191,Tempestades Severas
-128259.980201914,13046.061848644204,Inundações e Chuvas
384708.91382531275,130482.35796480643,Inundações e Chuvas
3824297.3850916917,-569586.2419767772,Inundações e Chuvas
-581203.2183479312,-124737.21444074773,Seca e Estiagem
-81181.39138663454,21097.817087946332,Inundações e Chuvas
-120805.3511499453,11694.311868742492,Deslizamentos
-212382.45371138628,-298039.4880828878,Tempestades Severas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-148215.66362825362,7197.82743734045,Seca e Estiagem
-151014.38480287738,3296.987484605589,Seca e Estiagem
-138717.94399270884,11766.522184692596,Seca e Estiagem
-222639.5846104749,67654.12168059312,Seca e Estiagem
-188134.3688991768,-2811.0851492613847,Seca e Estiagem
-226831.20264432943,827.7142763509015,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-148632.25989412965,5357.468852009531,Seca e Estiagem
-154601.93003694795,7134.045477741062,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-151362.7379613897,7888.26656878978,Seca e Estiagem
-142036.78707668104,11020.585285678208,Seca e Estiagem
-131124.53445001412,12480.854518443111,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
17362.14202405608,56721.61478208333,Inundações e Chuvas
-113921.88492245166,20649.283996828406,Inundações e Chuvas
-57127.45988088588,45299.369701781325,Inundações e Chuvas
-209824.08474751172,-9843.752379744701,Seca e Estiagem
-124525.16172204309,12785.6626270685,Tempestades Severas
-56903.23823391174,-95529.91798851256,Incêndios Florestais
-190055.25722506965,-13878.271220325463,Seca e Estiagem
-311334.1110987551,-60634.14503250373,Seca e Estiagem
-124858.71673287856,12385.7042388879,Inundações e Chuvas
58168.28959654482,-12.152703926009362,Inundações e Chuvas
-186352.1266337556,68981.20303518447,Seca e Estiagem
-169727.39975770266,-15.046777564050299,Seca e Estiagem
440728.50288786396,29416.170649376723,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-159482.84929041122,6765.683561865394,Seca e Estiagem
-113348.25200713049,12004.83800207296,Tempestades Severas
-900088.768576057,-277901.74045077746,Seca e Estiagem
-113357.10279583548,10341.781205702311,Inundações e Chuvas
-348600.1514508544,-95060.78601303749,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-162718.33027144428,-3856.7317992194476,Seca e Estiagem
-127328.22466579275,21835.85482518452,Inundações e Chuvas
-129490.69966011486,12840.277479159824,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-569678.1856825228,-89679.57582372948,Seca e Estiagem
-2036996.5065108363,-953858.6058421619,Seca e Estiagem
-139087.8595230962,10553.793431370486,Seca e Estiagem
-153863.63059517497,128208.80570622816,Seca e Estiagem
553774.9114034963,104156.75269204569,Inundações e Chuvas
-147400.41774926466,3440.559328875983,Tempestades Severas
1168552.779684763,-544428.2899791339,Incêndios Florestais
-171133.25699577128,5499.873602124976,Seca e Estiagem
-125616.60937312612,12546.269548617202,Inundações e Chuvas
-145217.05232822956,6022.36061229574,Incêndios Florestais
-142773.20756974773,9762.070355825595,Seca e Estiagem
-169086.96529665997,-1918.397932034184,Seca e Estiagem
-197041.28170531752,-13887.68677247902,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
325727.8437097441,39824.093177003284,Tempestades Severas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-133597.58971513656,11769.279444601,Seca e Estiagem
-128434.37938636602,13219.27284143057,Incêndios Florestais
277341.9739297978,134974.15277147575,Inundações e Chuvas
-146738.0696188046,-172431.25409368746,Seca e Estiagem
-153737.52966678533,7857.15950497621,Seca e Estiagem
-101407.93241140214,6241.923457408916,Tempestades Severas
-139417.41658519546,11017.514725612265,Seca e Estiagem
30422.409855319343,-16009.395841861104,Inundações e Chuvas
-136578.35917248874,11833.881183131281,Seca e Estiagem
1512432.6319701339,1011545.2557684631,Inundações e Chuvas
-200039.2873414813,-18820.722772369474,Seca e Estiagem
280179.52930647874,38050.03071648093,Tempestades Severas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-131423.23354784856,12379.489658019393,Seca e Estiagem
-95999.30376991224,30752.898681810424,Inundações e Chuvas
-226466.57183474413,-5331.093810783796,Seca e Estiagem
-131443.94843352266,12656.500962547894,Seca e Estiagem
-120800.08539248047,12525.568758013118,Tempestades Severas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-149435.11641946624,2292.7299885305683,Tempestades Severas
-320016.2172941957,238980.2993740539,Inundações e Chuvas
-215598.29332173098,48892.08392453337,Seca e Estiagem
-142629.74318050648,11187.24625706892,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-138163.09446811056,9965.189470661437,Seca e Estiagem
1000826.7848802428,-1275877.086677282,Inundações e Chuvas
-122681.11154573328,12661.588888664166,Inundações e Chuvas
-141744.8836475471,7474.537099970302,Seca e Estiagem
-257596.1932914794,-24918.042697033998,Seca e Estiagem
-392786.0538857423,-59356.32763248143,Seca e Estiagem
219119.8747189009,-159046.58833296498,Inundações e Chuvas
-277762.038592804,-46709.27202332661,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-104096.37404441538,11344.692265957416,Tempestades Severas
-141534.8637995311,8057.338639040759,Seca e Estiagem
-118712.42689269462,10165.64868092692,Inundações e Chuvas
-136467.27195067093,11369.126606859703,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-132711.95541309813,12462.944232481212,Seca e Estiagem
-128508.82741841249,13015.61520624389,Seca e Estiagem
-142661.77777693124,11226.368485282313,Seca e Estiagem
1337677.0183924935,-120060.41229626392,Inundações e Chuvas
-175826.885205964,-918.737826130959,Seca e Estiagem
-134372.21299599306,12259.810479851432,Seca e Estiagem
-164879.15415257798,2776.829981328656,Seca e Estiagem
-194381.0560847218,-13997.082562943728,Seca e Estiagem
-131393.7032354421,12624.233368889023,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
-1178992.3439392739,-118200.88512448194,Seca e Estiagem
-179591.84194984505,-3851.3689191193716,Seca e Estiagem
-130422.07641249566,12097.011323044464,Seca e Estiagem
624599.4852292202,187418.3320412804,Tempestades Severas
-129848.5552626256,12821.650603094988,Seca e Estiagem
755721.7245479021,-131617.8575710413,Inundações e Chuvas
6374.306491021399,-5938.009254756095,Inundações e Chuvas
-251441.00721995227,-33193.94491395669,Seca e Estiagem
-747673.7483154498,-256974.884249966,Seca e Estiagem
-126222.25904384331,12677.970532771715,Inundações e Chuvas
-217475.48619700808,186508.53153202333,Inundações e Chuvas
-137635.36613437685,11457.212970443852,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-207301.2068401988,-12830.721514312942,Seca e Estiagem
-190773.81457907442,361.4164309370796,Seca e Estiagem
1079697.9033513418,-264633.832231778,Inundações e Chuvas
-134537.15963076364,12162.798873973356,Seca e Estiagem
-143734.03433427072,8389.170008003302,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-129048.15366509603,12881.335492245022,Seca e Estiagem
-2535040.3459510263,-1307238.264021484,Seca e Estiagem
-245089.83468628168,-35256.97520715644,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-151086.1211694282,3742.8431626226075,Seca e Estiagem
-220071.09457538865,-26638.21458954548,Seca e Estiagem
-114396.81643155929,9679.749532925607,Inundações e Chuvas
-129236.26575910693,11329.031963218744,Inundações e Chuvas
-155387.7950380798,3381.2243246036205,Seca e Estiagem
-111789.07542678269,8449.363624547996,Inundações e Chuvas
-120646.40963307214,12291.630853994417,Inundações e Chuvas
-114699.82600863905,156214.83459631438,Inundações e Chuvas
-260733.39930705368,-45595.677216635326,Seca e Estiagem
1931538.3577682537,342496.9219856981,Inundações e Chuvas
45845.05181768553,68267.97660391279,Inundações e Chuvas
-41279.406434622695,70457.57039651928,Tempestades Severas
-126395.76131090801,12915.471896287116,Tempestades Severas
-187285.47448177414,-7897.094442430321,Seca e Estiagem
-158004.2826834979,1457.803596597336,Seca e Estiagem
-177509.21817703274,-2126.41999706169,Seca e Estiagem
-114672.28606846627,10386.670224859008,Inundações e Chuvas
-133669.06009193842,12345.841761710777,Seca e Estiagem
-166718.08007243345,72.06007130823642,Seca e Estiagem
-104876.73543079033,23864.85107112189,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Incêndios Florestais
-126389.38061304908,12916.252579425585,Tempestades Severas
42038.14783694219,62417.461562001285,Inundações e Chuvas
816300.9198539533,-52784.90541358108,Inundações e Chuvas
-113532.56419272676,10088.479139514197,Tempestades Severas
-128253.59950405508,13046.842531782673,Tempestades Severas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-97618.86528629508,15604.90554609457,Tempestades Severas
-133833.64725747742,11830.576043059687,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
-129723.3032720236,12645.499751465883,Seca e Estiagem
-144544.19344966958,8094.6784829633225,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-281443.0944949235,-49696.318785506635,Seca e Estiagem
-142154.11210475044,11307.689324173958,Seca e Estiagem
-184579.49612895044,1742.3981660815246,Seca e Estiagem
-107970.35603349445,9347.318391583505,Inundações e Chuvas
-485799.4809053717,-167142.68517777976,Seca e Estiagem
-121007.55934209468,18583.35572366042,Inundações e Chuvas
1218192.6177999994,214303.87314975428,Inundações e Chuvas
-249254.79357970538,-29167.102572945452,Seca e Estiagem
-165371.2718832588,5816.40847663214,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-215859.1530083885,-17977.168274347372,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-105754.92931777368,25825.650950292304,Tempestades Severas
-124784.21821671829,12235.454146865288,Inundações e Chuvas
-224247.71534219861,26113.870692983182,Seca e Estiagem
-130365.46969527786,12226.182407212676,Seca e Estiagem
-231936.4838726813,-27259.915110703776,Seca e Estiagem
2538950.8664441383,-83407.09987072527,Inundações e Chuvas
-159661.32770071825,-2899.2412687141896,Seca e Estiagem
-84436.21933189435,12616.888202615362,Deslizamentos
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-175749.9194432352,-5391.410349537453,Seca e Estiagem
-896528.299873003,-337881.5014177442,Seca e Estiagem
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
2423537.3823110783,254936.58035547676,Inundações e Chuvas
886485.109312924,-414006.5060101958,Inundações e Chuvas
177532.02925011725,56448.64524179664,Deslizamentos
-126746.81792633687,12605.798676096587,Inundações e Chuvas
-419519.8885694228,-99689.97255141001,Seca e Estiagem
-60970.70988148933,32190.76863255594,Inundações e Chuvas
-94121.80133614685,4568.391661550837,Inundações e Chuvas
-193704.17105802105,-6763.769745014227,Seca e Estiagem
-169846.61762508974,-433.3496812364677,Seca e Estiagem
-188073.49866147013,-10709.479345797658,Seca e Estiagem
-109593.79436715675,4483.844662772679,Inundações e Chuvas
-147217.33189044017,8448.902683123864,Seca e Estiagem
-128253.59950405508,13046.842531782673,Tempestades Severas
239686.39781763605,-153292.55452330838,Inundações e Chuvas
-135137.24555983368,11363.539136210165,Seca e Estiagem
-132592.02332618032,12079.042307487773,Seca e Estiagem
-97502.64054821183,33119.86900888752,Tempestades Severas
-126407.18418744099,12916.320266636836,Inundações e Chuvas
-193991.20869790085,-3262.6401694577244,Seca e Estiagem
-124552.1781008642,12789.843712340911,Tempestades Severas
-144853.01670017795,6979.039853460133,Seca e Estiagem
-126544.44211717701,12840.968400903386,Tempestades Severas
-96452.55249430354,14555.06836451169,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-157054.38133133244,-1520.9903759343258,Seca e Estiagem
355429.65100556606,159541.3200799667,Inundações e Chuvas
-132859.17619089544,12360.242487807325,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-7644.286683282219,23187.5505250418,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-160767.49922693474,4286.974071254568,Seca e Estiagem
1537970.13948574,-349608.7885859526,Inundações e Chuvas
-104085.11317871003,11341.05404650046,Tempestades Severas
-424140.167387693,-115911.72699681576,Seca e Estiagem
-128647.32516367262,12995.479203233992,Inundações e Chuvas
-248570.62884706244,-40710.59247350037,Seca e Estiagem
-406659.88444292865,-119561.5735092851,Seca e Estiagem
3715163.329199275,949154.0387297625,Tempestades Severas
-133568.28442883652,11566.576272642926,Seca e Estiagem
-57356.99973871691,28141.85175371682,Inundações e Chuvas
-331283.47694208,-87948.99473749855,Seca e Estiagem
108670.66569245952,117956.21117420564,Inundações e Chuvas
-142428.24112564028,7447.331924685889,Seca e Estiagem
-90304.79487600789,1743.2015811030644,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-410448.35155950516,-118569.163203955,Seca e Estiagem
-8546.997651958502,-48086.75006750163,Incêndios Florestais
-136109.62707980615,12038.66999759757,Seca e Estiagem
-118934.18577524977,12394.435787826635,Tempestades Severas
-200191.86191324604,-7862.66437271799,Seca e Estiagem
-128381.2134612338,13031.228869013281,Incêndios Florestais
-93609.56761513047,4641.263980558762,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-128253.59950405508,13046.842531782673,Incêndios Florestais
-22842.360351582254,-293497.9760468936,Tempestades Severas
-175012.07625143658,373.6463729427048,Seca e Estiagem
-185213.67111979626,3033.1868061839014,Seca e Estiagem
-130265.83253929595,12777.524102450658,Seca e Estiagem
186509.94090600786,76332.94947160286,Seca e Estiagem
748223.9445352067,171703.62626502404,Inundações e Chuvas
918435.5320935618,-105682.69946834765,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Tempestades Severas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-143806.1167899112,9126.362826906276,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
324135.51091142837,-61572.20597047221,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-357585.84982220933,-70921.99777689317,Seca e Estiagem
-66231.23350093831,8032.945631967551,Inundações e Chuvas
351925.8602753949,71520.10951430992,Inundações e Chuvas
-137089.89007098234,11181.888276554459,Seca e Estiagem
840335.0187265447,365212.62147133145,Inundações e Chuvas
2905316.5198998107,-1488817.8268889822,Inundações e Chuvas
-132406.86181716362,12475.312785594335,Seca e Estiagem
-126480.81852849026,15978.877628578224,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Tempestades Severas
-130337.31734935107,12689.912273014263,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-132696.3007338032,11555.166473886955,Seca e Estiagem
-149936.126270817,-20177.910001344484,Tempestades Severas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-144025.15275941548,6849.669082260042,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-56422.074997343196,44334.121211394944,Inundações e Chuvas
-119038.63270999395,54214.4432324426,Inundações e Chuvas
-127622.94758889874,15783.977467212606,Inundações e Chuvas
-156235.24785120244,2066.6223897293685,Seca e Estiagem
2002342.8773029034,381918.1558394919,Inundações e Chuvas
-179345.31999868064,-4787.245733091373,Seca e Estiagem
-573143.3231388499,-205568.31517625987,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-87289.41658316656,2871.398637056869,Inundações e Chuvas
-325159.98226337344,-44549.91029991521,Seca e Estiagem
-272698.2880732826,-28214.541155782466,Seca e Estiagem
-132626.32118253122,11852.827004736577,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-129277.06344062829,12921.620956372155,Seca e Estiagem
-129912.58094737824,12843.864915780587,Seca e Estiagem
-186460.48444327386,1035.400151306838,Inundações e Chuvas
-138278.71037158163,11331.080919233262,Seca e Estiagem
-247564.4410934368,-26795.530754483443,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-100540.03335906351,6312.656534068544,Inundações e Chuvas
69477.64051495845,-39683.928124601254,Inundações e Chuvas
-126389.38061304908,12916.252579425585,Deslizamentos
-154435.4414662385,9785.851958178284,Seca e Estiagem
-224604.67756891745,-14873.261976565973,Seca e Estiagem
887913.4879941435,-151768.01986890868,Inundações e Chuvas
-142583.96994865075,9065.421613709777,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-316768.5520424491,-34339.94095572914,Seca e Estiagem
-370353.1711996674,-106411.98865969504,Seca e Estiagem
-132164.9651565759,12216.595287448088,Seca e Estiagem
-128317.40648264444,13039.035700397977,Inundações e Chuvas
-129504.21628440637,12893.82863664264,Seca e Estiagem
-135132.63301783064,11843.141598650962,Seca e Estiagem
-183503.52938809354,-2788.76826444151,Seca e Estiagem
-24645.279776365445,-12236.707726626822,Inundações e Chuvas
-1124493.5536573944,-457518.54075949616,Seca e Estiagem
-422540.8534352274,-61003.419549109014,Seca e Estiagem
2251637.236895495,-490177.73224417825,Inundações e Chuvas
-114396.22380079211,9683.222088902394,Inundações e Chuvas
-129782.11597854373,12580.244533556577,Seca e Estiagem
-195185.83585581434,-19637.941704606772,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-133027.5555864102,11217.766450881456,Seca e Estiagem
-147070.88615227485,7592.076315635538,Seca e Estiagem
179372.10600984158,-507479.58703154203,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
80240.95311916023,25817.693350069847,Tempestades Severas
-181892.9625774396,-10407.777886472311,Seca e Estiagem
-143708.97776100083,8399.349611582109,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-37246.13807035262,6643.858432216445,Tempestades Severas
-171580.67428891078,258.36205312823466,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-133739.38312716596,12019.95715878154,Seca e Estiagem
-58896.385297547626,-7921.819890902142,Inundações e Chuvas
-101810.76508327933,4898.84550662354,Inundações e Chuvas
-207625.08593091991,-26601.113798843937,Seca e Estiagem
-133066.47469969396,11143.93550511307,Seca e Estiagem
79664.68479351369,-311923.54928435484,Tempestades Severas
-128253.59950405508,13046.842531782673,Incêndios Florestais
-192601.21446016547,-7540.610164518365,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-114394.80875656933,7852.337013386338,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
-128253.59950405508,13046.842531782673,Incêndios Florestais
-140509.99574703776,10367.640814478154,Seca e Estiagem
-63202.84102387477,-4107.277873039215,Inundações e Chuvas
-147847.63821964542,8121.46397689662,Seca e Estiagem
7764986.477942755,444110.1195127427,Inundações e Chuvas
-145200.60981159282,8284.30401396211,Seca e Estiagem
-279451.1538062921,-43457.60437544314,Seca e Estiagem
-128253.59950405508,13046.842531782673,Inundações e Chuvas
-128253.59950405508,13046.842531782673,Seca e Estiagem
