T-SNE1,T-SNE2,Macro_Desastre
6.7842107,20.130838,Inundações e Chuvas
33.598957,24.939882,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-67.28751,-28.741112,Seca e Estiagem
4.364582,12.143846,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
44.132362,3.5881944,Inundações e Chuvas
-44.07113,-9.826419,Seca e Estiagem
34.438248,-19.211319,Inundações e Chuvas
-67.47859,-25.858046,Seca e Estiagem
-8.59294,-5.9616194,Incêndios Florestais
21.146847,-28.374863,Seca e Estiagem
-28.52959,7.296922,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-36.563892,11.904868,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-20.040697,4.600454,Seca e Estiagem
-18.062616,3.0740025,Seca e Estiagem
-12.80634,-22.003149,Tempestades Severas
5.560242,-22.064524,Inundações e Chuvas
33.880062,27.70581,Inundações e Chuvas
0.049717985,38.100445,Inundações e Chuvas
-59.822086,4.3512845,Seca e Estiagem
5.0480447,10.815526,Inundações e Chuvas
37.156693,-4.902343,Deslizamentos
0.08099903,32.40502,Tempestades Severas
21.146847,-28.374863,Inundações e Chuvas
-25.554296,2.628552,Seca e Estiagem
-29.568094,-8.423886,Seca e Estiagem
-16.912064,17.933878,Seca e Estiagem
1.6974475,28.963217,Seca e Estiagem
-34.00695,21.64691,Seca e Estiagem
-37.954063,25.66426,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-28.561375,-3.9985495,Seca e Estiagem
-24.681288,37.316628,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-21.739138,17.222174,Seca e Estiagem
-19.029295,20.165625,Seca e Estiagem
-11.154885,-12.378707,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
28.574045,22.941893,Inundações e Chuvas
21.28717,0.29513806,Inundações e Chuvas
13.658362,9.478767,Inundações e Chuvas
-34.84394,21.522144,Seca e Estiagem
51.355976,1.3616699,Tempestades Severas
30.372965,14.407793,Incêndios Florestais
-30.741142,15.21528,Seca e Estiagem
-49.985558,-10.719513,Seca e Estiagem
37.327965,-7.542198,Inundações e Chuvas
42.430878,19.743883,Inundações e Chuvas
-23.453568,25.55796,Seca e Estiagem
-38.26824,3.81414,Seca e Estiagem
21.048048,32.794796,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-27.35629,22.611162,Seca e Estiagem
47.69207,9.417763,Tempestades Severas
-0.21981955,32.624474,Seca e Estiagem
36.804913,-3.214406,Inundações e Chuvas
-58.153023,-13.660093,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-35.733463,-8.96121,Seca e Estiagem
5.02928,3.1896145,Inundações e Chuvas
-8.3932295,-17.217937,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-59.995796,5.0016537,Seca e Estiagem
-66.77442,-31.818645,Seca e Estiagem
-16.66551,5.337739,Seca e Estiagem
-3.5184178,19.383642,Seca e Estiagem
22.943205,31.91906,Inundações e Chuvas
-31.949947,-9.439019,Tempestades Severas
13.871695,43.49396,Incêndios Florestais
-30.289131,21.20859,Seca e Estiagem
37.266132,-7.6371026,Inundações e Chuvas
-29.485636,-5.763868,Incêndios Florestais
-17.473837,12.327839,Seca e Estiagem
-36.62267,-2.971182,Seca e Estiagem
-36.51023,15.962387,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-1.3212779,37.951485,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
-14.731902,-6.370689,Seca e Estiagem
13.083918,-21.933044,Incêndios Florestais
40.30559,34.53248,Inundações e Chuvas
11.314777,42.653625,Seca e Estiagem
-24.024897,36.033157,Seca e Estiagem
45.55996,13.164254,Tempestades Severas
-15.868362,13.76392,Seca e Estiagem
21.12992,3.647938,Inundações e Chuvas
-14.111701,12.047695,Seca e Estiagem
33.687664,37.316093,Inundações e Chuvas
-43.13868,-10.735914,Seca e Estiagem
42.347794,22.05889,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
-10.130683,-11.888008,Seca e Estiagem
33.535175,22.477932,Inundações e Chuvas
-49.45448,4.3131948,Seca e Estiagem
-8.59268,-5.961645,Seca e Estiagem
49.59158,5.7629056,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
-32.305622,-9.390906,Tempestades Severas
-40.45772,26.37161,Inundações e Chuvas
-4.89095,18.940237,Seca e Estiagem
-20.76888,21.420933,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-18.216303,-5.5334406,Seca e Estiagem
43.157932,38.90523,Inundações e Chuvas
50.491398,3.7509122,Inundações e Chuvas
-24.686098,-9.43695,Seca e Estiagem
-52.21835,9.065082,Seca e Estiagem
-57.605103,4.45795,Seca e Estiagem
12.240563,42.66837,Inundações e Chuvas
-49.295506,-9.543079,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
46.40624,11.333984,Tempestades Severas
-22.911999,-7.663074,Seca e Estiagem
16.50725,5.832961,Inundações e Chuvas
-15.630597,4.5403075,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-8.966738,-1.638311,Seca e Estiagem
-2.2206955,-21.792522,Seca e Estiagem
-20.74971,21.886066,Seca e Estiagem
11.37352,23.559238,Inundações e Chuvas
-36.385166,9.512562,Seca e Estiagem
-11.337191,6.9806,Seca e Estiagem
-37.724297,3.476351,Seca e Estiagem
-41.252323,-7.93764,Seca e Estiagem
-9.158213,-6.708874,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-41.08743,26.91446,Seca e Estiagem
-40.433918,3.0956001,Seca e Estiagem
-12.819762,-22.05491,Seca e Estiagem
38.53227,26.383642,Tempestades Severas
-7.696197,-14.533718,Seca e Estiagem
18.896452,35.739693,Inundações e Chuvas
39.683502,14.717156,Inundações e Chuvas
-49.50802,-4.124944,Seca e Estiagem
-64.64995,-22.858168,Seca e Estiagem
37.144627,-8.38782,Inundações e Chuvas
26.70539,9.778313,Inundações e Chuvas
-19.551775,9.974799,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-44.60163,2.2427897,Seca e Estiagem
-31.814724,21.161228,Seca e Estiagem
11.050574,23.55852,Inundações e Chuvas
-12.491117,6.2059875,Seca e Estiagem
-26.373251,-4.131856,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-5.1690307,-20.28788,Seca e Estiagem
-66.47846,-32.60103,Seca e Estiagem
-48.50688,-7.4113545,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-28.947582,-8.104495,Seca e Estiagem
-44.91967,-8.216703,Seca e Estiagem
9.611583,4.388134,Inundações e Chuvas
17.261133,5.349649,Inundações e Chuvas
-29.560394,-2.853236,Seca e Estiagem
9.800605,5.2335925,Inundações e Chuvas
49.358505,3.166888,Inundações e Chuvas
21.817211,8.06571,Inundações e Chuvas
-50.084866,-8.796061,Seca e Estiagem
25.521486,35.461758,Inundações e Chuvas
5.210789,16.249355,Inundações e Chuvas
34.16,25.724516,Tempestades Severas
51.77071,-4.7186766,Tempestades Severas
-35.02554,13.811671,Seca e Estiagem
-28.506662,7.8673472,Seca e Estiagem
-40.76567,3.4195132,Seca e Estiagem
36.820503,-3.2783806,Inundações e Chuvas
-10.410933,4.3852286,Seca e Estiagem
-29.742842,6.5568724,Seca e Estiagem
4.820438,8.273634,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Incêndios Florestais
51.184803,-4.726157,Tempestades Severas
21.729473,4.706041,Inundações e Chuvas
33.846756,28.151085,Inundações e Chuvas
47.53087,11.221081,Tempestades Severas
21.146847,-28.374863,Tempestades Severas
21.146847,-28.374863,Inundações e Chuvas
44.046085,3.745791,Tempestades Severas
-17.756992,-12.9652815,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-9.022265,-18.437626,Seca e Estiagem
-19.747131,7.0188007,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-49.58871,-9.526642,Seca e Estiagem
-20.196522,21.521355,Seca e Estiagem
-33.509384,22.425552,Seca e Estiagem
36.583214,-2.6612928,Inundações e Chuvas
-63.4861,-18.717287,Seca e Estiagem
5.5100975,3.9556508,Inundações e Chuvas
40.249012,27.717476,Inundações e Chuvas
-37.58928,17.727964,Seca e Estiagem
-26.007399,35.669353,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-37.238235,16.82434,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
42.73474,2.830844,Tempestades Severas
9.416022,-0.63519233,Inundações e Chuvas
1.2815967,31.357018,Seca e Estiagem
-10.918395,-19.199726,Seca e Estiagem
-48.866947,-3.959973,Seca e Estiagem
43.4472,26.144266,Inundações e Chuvas
-35.922913,-9.566011,Seca e Estiagem
27.370241,3.630303,Deslizamentos
21.146847,-28.374863,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-29.886036,14.952277,Seca e Estiagem
-65.40462,-25.362844,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
36.427536,34.10735,Inundações e Chuvas
43.263752,38.432625,Inundações e Chuvas
42.55968,32.91385,Deslizamentos
17.402227,-5.7632246,Inundações e Chuvas
-56.097664,-7.3183656,Seca e Estiagem
5.15654,12.6321945,Inundações e Chuvas
10.603277,8.958212,Inundações e Chuvas
-44.616234,3.8190303,Seca e Estiagem
-28.271345,14.948207,Seca e Estiagem
-38.723454,-6.476202,Seca e Estiagem
13.44295,6.253643,Inundações e Chuvas
-33.15721,0.954015,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
40.64496,18.499332,Inundações e Chuvas
-13.111758,-3.2685509,Seca e Estiagem
-10.05506,-9.247476,Seca e Estiagem
33.958847,22.4349,Tempestades Severas
52.27664,-4.8282666,Inundações e Chuvas
-44.78386,5.66458,Seca e Estiagem
50.94485,1.5373026,Tempestades Severas
-20.019997,-11.227437,Seca e Estiagem
52.268715,-5.2664742,Tempestades Severas
10.829115,5.996698,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-35.315907,-9.569948,Seca e Estiagem
40.049644,34.279003,Inundações e Chuvas
-10.810845,-2.0441818,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
30.492378,5.2987385,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-37.955563,2.451356,Seca e Estiagem
11.550762,23.994255,Inundações e Chuvas
46.40614,11.333822,Tempestades Severas
-61.29151,-13.264205,Seca e Estiagem
-3.6498868,-21.132051,Inundações e Chuvas
-49.59981,-8.098341,Seca e Estiagem
-61.082607,-15.054512,Seca e Estiagem
36.587376,37.89748,Tempestades Severas
-15.508129,-6.331539,Seca e Estiagem
27.07427,3.9544642,Inundações e Chuvas
-57.528698,-13.3316965,Seca e Estiagem
32.64883,7.8610215,Inundações e Chuvas
-24.239151,-8.100234,Seca e Estiagem
10.727081,9.94432,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-61.011314,-14.513254,Seca e Estiagem
-2.6064801,38.212276,Incêndios Florestais
-14.058213,12.893908,Seca e Estiagem
49.02909,6.7580895,Tempestades Severas
-44.754333,3.0748186,Seca e Estiagem
-0.5096077,-22.16712,Incêndios Florestais
10.534621,8.934493,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Incêndios Florestais
-65.795555,-21.045353,Tempestades Severas
-36.217964,9.913965,Seca e Estiagem
-33.47848,22.537683,Seca e Estiagem
-7.7779984,-12.437371,Seca e Estiagem
26.320091,23.375422,Seca e Estiagem
37.462578,30.631546,Inundações e Chuvas
18.503494,36.222656,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
21.146847,-28.374863,Seca e Estiagem
-21.41656,6.0335226,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
12.443778,19.42955,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-41.12931,24.705885,Seca e Estiagem
43.75032,14.996252,Inundações e Chuvas
43.148262,21.155443,Inundações e Chuvas
-15.757022,4.866701,Seca e Estiagem
38.381565,36.059433,Inundações e Chuvas
33.378185,15.671593,Inundações e Chuvas
-9.454891,-2.8281832,Seca e Estiagem
51.622482,3.733466,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
-9.735337,-13.650061,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-12.14084,-17.30375,Seca e Estiagem
-52.927956,-7.6790986,Tempestades Severas
21.146847,-28.374863,Inundações e Chuvas
-24.544743,-7.850492,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
4.561058,13.64596,Inundações e Chuvas
16.05381,0.20138606,Inundações e Chuvas
11.589704,-4.8156347,Inundações e Chuvas
-29.93851,-7.0125136,Seca e Estiagem
23.804087,34.55537,Inundações e Chuvas
-40.937664,1.5578083,Seca e Estiagem
-64.613556,-20.542894,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
10.787557,9.910192,Inundações e Chuvas
-50.86478,2.6029453,Seca e Estiagem
-37.88677,22.40541,Seca e Estiagem
-11.436994,-13.584852,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-6.503995,-17.221275,Seca e Estiagem
-7.241889,-13.52131,Seca e Estiagem
-51.446,6.7055235,Inundações e Chuvas
-15.250193,13.107113,Seca e Estiagem
-49.340096,-0.054801315,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
10.319771,7.6869593,Inundações e Chuvas
11.698819,18.368752,Inundações e Chuvas
51.72578,-5.429787,Deslizamentos
-30.210773,25.989708,Seca e Estiagem
-36.53108,22.812632,Seca e Estiagem
19.177296,36.105152,Inundações e Chuvas
-24.224016,0.923422,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-56.151905,4.653303,Seca e Estiagem
-59.746304,-14.8607435,Seca e Estiagem
-9.707044,-9.352611,Seca e Estiagem
1.2478608,-22.31266,Inundações e Chuvas
-6.8923516,-15.453196,Seca e Estiagem
-13.260392,5.9100156,Seca e Estiagem
-42.392006,4.189661,Seca e Estiagem
11.941868,15.217481,Inundações e Chuvas
-67.29893,-27.950813,Seca e Estiagem
-58.830246,4.7672315,Seca e Estiagem
17.30455,36.639225,Inundações e Chuvas
9.611628,4.388791,Inundações e Chuvas
5.814609,-31.554054,Seca e Estiagem
-41.72529,-11.090626,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-14.132037,-15.897506,Seca e Estiagem
-22.44534,10.536977,Seca e Estiagem
27.66156,16.543543,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
35.86635,23.42772,Tempestades Severas
0.8459487,-4.3995724,Seca e Estiagem
-26.374279,-4.133428,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
43.079556,17.103327,Tempestades Severas
-36.82898,4.7979183,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-12.795081,-2.0858483,Seca e Estiagem
11.513272,11.607981,Inundações e Chuvas
11.717532,5.3746367,Inundações e Chuvas
-45.84793,-10.551852,Seca e Estiagem
-14.179659,-15.893551,Seca e Estiagem
28.800041,15.842534,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
-42.699036,2.722938,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
12.41272,4.796531,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-16.851414,11.361242,Seca e Estiagem
21.97824,1.1514502,Inundações e Chuvas
-22.15436,11.030423,Seca e Estiagem
26.38874,37.0708,Inundações e Chuvas
-22.729364,42.85587,Seca e Estiagem
-50.282734,-4.75988,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
38.82366,32.96564,Inundações e Chuvas
44.67936,26.266708,Inundações e Chuvas
-31.511698,2.1451495,Seca e Estiagem
-24.162449,-10.923259,Seca e Estiagem
-51.33592,-5.959716,Seca e Estiagem
11.608341,12.995717,Tempestades Severas
-29.864594,9.433041,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
26.43653,29.635582,Inundações e Chuvas
-29.048769,14.772186,Seca e Estiagem
-11.407618,7.8244867,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
7.5215964,-27.880678,Incêndios Florestais
21.146847,-28.374863,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Incêndios Florestais
-6.595541,27.57592,Inundações e Chuvas
33.775257,22.455482,Tempestades Severas
5.3591075,-35.57097,Incêndios Florestais
42.565487,31.742514,Inundações e Chuvas
-37.51373,-2.4171543,Seca e Estiagem
27.900833,0.2037356,Inundações e Chuvas
-66.255135,-26.535698,Seca e Estiagem
-9.773557,-0.5097483,Seca e Estiagem
20.096003,37.07353,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-20.904589,12.331257,Seca e Estiagem
-30.750084,15.238705,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
1.9252783,27.02734,Inundações e Chuvas
48.3576,-4.0997243,Deslizamentos
23.758886,24.376074,Inundações e Chuvas
-5.2176375,20.659304,Seca e Estiagem
25.277264,23.662916,Inundações e Chuvas
-6.9353886,-15.291706,Inundações e Chuvas
-16.765606,17.445925,Seca e Estiagem
10.618116,9.552862,Inundações e Chuvas
-37.98056,22.469873,Seca e Estiagem
-59.10548,-13.524661,Seca e Estiagem
-39.36524,-10.214133,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
42.5058,33.286167,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
1.4368274,29.97756,Seca e Estiagem
51.15716,-5.2623763,Tempestades Severas
-44.102974,-12.088745,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
-66.89406,-30.70099,Seca e Estiagem
20.515778,-11.765948,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
16.408243,4.940569,Tempestades Severas
-28.411146,-6.9526963,Seca e Estiagem
-36.03538,24.632637,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
45.9457,9.898221,Inundações e Chuvas
51.11876,-4.8925195,Inundações e Chuvas
-30.149971,12.21081,Seca e Estiagem
-8.672003,-18.53317,Seca e Estiagem
11.782582,20.464817,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
-22.987497,42.359394,Seca e Estiagem
-61.65785,-16.752783,Tempestades Severas
-32.74558,12.318114,Seca e Estiagem
-23.314564,-12.695493,Seca e Estiagem
4.9888606,12.621324,Inundações e Chuvas
-38.656757,2.1504228,Tempestades Severas
-65.63757,-22.558836,Seca e Estiagem
32.76268,-16.967651,Seca e Estiagem
6.3407774,5.1743145,Inundações e Chuvas
-60.939213,1.0451341,Seca e Estiagem
-32.833916,5.6286674,Seca e Estiagem
17.913805,27.441275,Inundações e Chuvas
-55.87911,-7.15668,Seca e Estiagem
-37.21885,-2.7826169,Seca e Estiagem
-15.091991,14.377609,Seca e Estiagem
-7.194615,-13.8033,Inundações e Chuvas
-26.237494,11.668177,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
21.146847,-28.374863,Inundações e Chuvas
-63.48758,-19.06923,Tempestades Severas
-21.22295,22.463795,Seca e Estiagem
-28.655828,-9.59358,Seca e Estiagem
37.824024,-2.536623,Inundações e Chuvas
-27.337147,-3.5306036,Seca e Estiagem
-63.35827,-18.266567,Seca e Estiagem
-23.31646,41.505955,Seca e Estiagem
-55.941753,4.6878114,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
41.778725,33.09807,Seca e Estiagem
6.511074,-22.032711,Incêndios Florestais
9.413088,0.3684475,Inundações e Chuvas
25.67538,35.61771,Inundações e Chuvas
-45.140537,-11.959592,Inundações e Chuvas
-30.270924,2.0618262,Seca e Estiagem
17.284325,26.289267,Tempestades Severas
-19.740465,-6.2940264,Seca e Estiagem
1.462116,-16.626493,Incêndios Florestais
27.933783,17.240244,Tempestades Severas
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Inundações e Chuvas
-9.536891,4.0208087,Inundações e Chuvas
-28.011824,21.876616,Seca e Estiagem
-23.320784,43.321957,Seca e Estiagem
-67.25631,-28.814337,Seca e Estiagem
-34.501236,25.74228,Seca e Estiagem
-51.402092,-9.025384,Seca e Estiagem
2.005229,27.961641,Inundações e Chuvas
7.1096077,20.550318,Inundações e Chuvas
12.991253,-17.444515,Inundações e Chuvas
-29.107346,25.90496,Seca e Estiagem
-16.983877,-6.540281,Seca e Estiagem
21.146847,-28.374863,Deslizamentos
-9.386087,-3.6164408,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
32.836998,13.778121,Incêndios Florestais
2.4470277,-5.539708,Inundações e Chuvas
-12.317315,8.80316,Seca e Estiagem
4.947672,15.518644,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-18.06937,-6.397224,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-59.999443,5.0034266,Seca e Estiagem
27.756302,29.84671,Tempestades Severas
45.137283,13.347607,Tempestades Severas
31.624632,21.420362,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-4.8071475,19.673475,Seca e Estiagem
7.290445,-27.20679,Incêndios Florestais
21.146847,-28.374863,Inundações e Chuvas
7.069707,33.79731,Tempestades Severas
21.146847,-28.374863,Deslizamentos
-40.995884,3.0011368,Seca e Estiagem
-50.139915,2.236354,Seca e Estiagem
31.012379,4.178063,Inundações e Chuvas
43.963875,15.109361,Tempestades Severas
-64.443634,-12.30559,Seca e Estiagem
42.746483,18.524223,Tempestades Severas
-61.757515,-16.687366,Seca e Estiagem
-41.90324,3.8323479,Seca e Estiagem
39.72866,14.592666,Inundações e Chuvas
-53.913708,5.1696115,Seca e Estiagem
-31.528948,0.7485094,Seca e Estiagem
42.73046,18.022451,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
35.953564,-11.052451,Inundações e Chuvas
-24.313032,-8.941735,Seca e Estiagem
-30.247467,1.394637,Seca e Estiagem
-11.696438,7.80427,Seca e Estiagem
26.81244,26.398249,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
42.933693,-4.074234,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
4.6973877,14.379901,Inundações e Chuvas
-27.901714,-7.7362556,Seca e Estiagem
-23.768381,19.843979,Incêndios Florestais
33.65588,29.008335,Inundações e Chuvas
-28.519238,23.39904,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Inundações e Chuvas
-65.98479,-27.159952,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-17.10482,11.300365,Seca e Estiagem
-31.417643,2.2473965,Seca e Estiagem
22.071018,0.48816717,Inundações e Chuvas
-44.962032,5.49047,Seca e Estiagem
-6.3654604,-19.465673,Seca e Estiagem
-27.993298,-7.9153247,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
-24.389292,-10.5032835,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-43.262383,-9.739925,Seca e Estiagem
27.190935,17.533974,Seca e Estiagem
14.350504,-0.3583612,Inundações e Chuvas
27.63622,3.5007956,Inundações e Chuvas
-29.886036,14.952277,Seca e Estiagem
-62.119488,-16.95304,Seca e Estiagem
15.920651,37.071575,Inundações e Chuvas
11.188722,23.044037,Inundações e Chuvas
-49.24181,4.243877,Seca e Estiagem
21.146847,-28.374863,Deslizamentos
-15.056834,14.762649,Seca e Estiagem
-27.770674,37.72142,Seca e Estiagem
1.4242116,-5.7074265,Seca e Estiagem
-8.568323,-0.9289118,Seca e Estiagem
-15.273428,-9.120457,Seca e Estiagem
-24.630322,5.039578,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
19.413109,27.32494,Inundações e Chuvas
-28.94027,-1.999154,Seca e Estiagem
11.860282,21.915514,Inundações e Chuvas
-38.01094,25.6774,Seca e Estiagem
-10.770944,2.988661,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Deslizamentos
-25.986248,35.699814,Seca e Estiagem
-28.271345,14.948207,Seca e Estiagem
42.40832,23.323435,Tempestades Severas
-23.479193,-13.26272,Seca e Estiagem
-44.108227,2.3084102,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
17.91283,38.591408,Inundações e Chuvas
21.146847,-28.374863,Seca e Estiagem
-25.693434,-2.952981,Seca e Estiagem
-20.90081,22.341803,Seca e Estiagem
52.07078,-4.1632614,Inundações e Chuvas
-56.87714,-12.48868,Seca e Estiagem
4.258407,5.7346325,Inundações e Chuvas
21.146847,-28.374863,Tempestades Severas
11.99485,31.146618,Inundações e Chuvas
37.610302,33.33382,Inundações e Chuvas
-52.880123,-10.808219,Seca e Estiagem
10.871096,22.659304,Inundações e Chuvas
4.4092093,12.873799,Inundações e Chuvas
14.451834,42.00416,Inundações e Chuvas
16.482683,0.34012374,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-50.903088,5.4912443,Seca e Estiagem
-32.894627,-9.1979,Seca e Estiagem
-29.354673,-4.3857684,Seca e Estiagem
-27.759272,5.961141,Seca e Estiagem
45.773567,12.315131,Tempestades Severas
21.146847,-28.374863,Inundações e Chuvas
35.953564,-11.052451,Tempestades Severas
-31.250864,25.930962,Seca e Estiagem
-15.573121,-6.100632,Seca e Estiagem
44.127995,3.9277608,Inundações e Chuvas
-66.39772,-24.683916,Seca e Estiagem
34.18276,22.327997,Tempestades Severas
14.383295,42.157066,Seca e Estiagem
40.86845,31.992762,Tempestades Severas
-33.002728,-9.0203705,Seca e Estiagem
-5.7895265,-19.381691,Seca e Estiagem
47.090805,10.284033,Inundações e Chuvas
31.345446,7.9508486,Inundações e Chuvas
-24.28234,38.324146,Seca e Estiagem
9.39304,1.3652201,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Incêndios Florestais
21.146847,-28.374863,Inundações e Chuvas
21.146847,-28.374863,Incêndios Florestais
-8.489189,-1.556388,Seca e Estiagem
-0.50956345,-22.167145,Inundações e Chuvas
-29.310705,-8.622197,Seca e Estiagem
-66.54645,-25.653637,Seca e Estiagem
13.13514,-17.574722,Inundações e Chuvas
-22.670345,43.27067,Seca e Estiagem
21.698854,8.233056,Inundações e Chuvas
44.182632,25.90593,Inundações e Chuvas
18.837015,35.782764,Seca e Estiagem
-20.909254,12.344841,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
5.8397675,4.629538,Inundações e Chuvas
24.763025,33.416492,Inundações e Chuvas
21.146847,-28.374863,Inundações e Chuvas
-66.514534,-30.474743,Seca e Estiagem
-25.838207,35.908356,Seca e Estiagem
24.793375,35.04766,Inundações e Chuvas
51.29232,-5.367271,Inundações e Chuvas
-54.19254,0.5808562,Seca e Estiagem
-30.868025,-8.677481,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
33.648003,22.099684,Inundações e Chuvas
-24.428717,-11.775668,Seca e Estiagem
-56.72506,-12.793834,Seca e Estiagem
-66.83163,-26.148144,Seca e Estiagem
13.525727,43.28319,Inundações e Chuvas
-23.921078,39.58476,Seca e Estiagem
21.146847,-28.374863,Incêndios Florestais
-21.395456,9.66447,Seca e Estiagem
-32.42384,1.8577491,Seca e Estiagem
21.146847,-28.374863,Inundações e Chuvas
49.036682,-4.2468925,Tempestades Severas
21.146847,-28.374863,Deslizamentos
-24.732786,20.020714,Seca e Estiagem
21.146847,-28.374863,Tempestades Severas
-58.148,-13.247682,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
16.581545,7.1688886,Inundações e Chuvas
33.852722,25.693415,Inundações e Chuvas
11.197091,21.038702,Tempestades Severas
-49.31762,-7.1366973,Seca e Estiagem
21.146847,-28.374863,Seca e Estiagem
