KPCA1,KPCA2,Macro_Desastre
-0.4158527534836084,-0.020505081433067143,Seca e Estiagem
1.364917409885543,-0.21976312514772123,Inundações e Chuvas
-0.4158595539428554,-0.020315104340633168,Inundações e Chuvas
-0.41310701916907444,-0.01999477821096285,Tempestades Severas
-0.41589513664215183,-0.02058794356000963,Seca e Estiagem
-0.4158595539428554,-0.020315104340633168,Inundações e Chuvas
-0.4113326434292218,-0.020776264901589993,Inundações e Chuvas
-0.4148129136313817,-0.020414014305398475,Seca e Estiagem
-0.4472897140955632,-0.03210419771938861,Seca e Estiagem
-0.05987121611947731,0.018944271224464303,Tempestades Severas
-0.4158595539428554,-0.020315104340633168,Incêndios Florestais
-0.43391384988647225,-0.027429870943234267,Seca e Estiagem
