NCA1,NCA2,Macro_Desastre
782.7801083430785,16.56921611602279,Inundações e Chuvas
25456.37457669046,9002.255471831644,Tempestades Severas
-4416.400263395745,-1168.8290336234586,Seca e Estiagem
7426.604630795229,1096.6390378594112,Inundações e Chuvas
254.37226950615417,-7.870470392084147,Inundações e Chuvas
81.82363986565605,-15.519188595838491,Tempestades Severas
4.524421594436675,2.6754517549945755,Deslizamentos
-945.1346650966227,-322.8876449683068,Inundações e Chuvas
-906.3070101096296,-296.2623421013695,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
21833.509963082943,3560.730649770524,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
-1.9036000561975281,193.8236658944603,Seca e Estiagem
-5.951592856021673,-2.8826409836253477,Seca e Estiagem
-66.53763417622642,-14.327559428918256,Seca e Estiagem
-48.90189267211483,-22.675772858400318,Seca e Estiagem
-7.833204819022765,-2.7967097873000086,Seca e Estiagem
-98073.20610197655,-32706.708636964715,Seca e Estiagem
-149.1167253710802,-49.399498509544564,Seca e Estiagem
298.2514221312584,-9.594932672797885,Inundações e Chuvas
-139.73752737558848,-65.66206196020671,Seca e Estiagem
0.0,0.0,Incêndios Florestais
0.0,0.0,Inundações e Chuvas
4.920139004560816,-0.7640414516210803,Inundações e Chuvas
91.12717365960694,32.232611171062096,Tempestades Severas
-18.930002722715244,-9.168705418655685,Seca e Estiagem
1100.1840894188958,385.73888945548504,Inundações e Chuvas
-82.74763381388155,-25.774788474687377,Seca e Estiagem
-2670.0273360194233,-552.7286141912438,Seca e Estiagem
929.7218538344325,71.9872002600895,Inundações e Chuvas
