LDA1,LDA2,Macro_Desastre
-0.17188863906388577,0.05494364257958131,Seca e Estiagem
-0.09479129906174326,0.04756761251410528,Inundações e Chuvas
-0.14985103810762462,0.06608958532300883,Seca e Estiagem
-0.14952771158429368,0.06459939146202803,Tempestades Severas
-0.08702351131612503,0.154128517409658,Tempestades Severas
-0.06357878531745313,0.12920093200062532,Inundações e Chuvas
0.5151446460985915,-0.10551251318792669,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.14606151777130635,0.07472024591442175,Inundações e Chuvas
-0.14106264997632856,0.08184952808540184,Tempestades Severas
-0.14746688341273895,0.07930506840074104,Tempestades Severas
-0.13785708579920475,0.4556628283261195,Tempestades Severas
-0.1620069954960449,0.057971767279073126,Seca e Estiagem
-0.1552826734104497,0.06807597549039521,Seca e Estiagem
-0.14775540728524866,0.07724617090208583,Seca e Estiagem
-1.4765903469918091,-0.9884682683698797,Seca e Estiagem
-0.4534288143804594,-0.17406746534527787,Seca e Estiagem
-0.25282320989204665,-0.004242555037303899,Seca e Estiagem
0.15444065746764177,-0.048024189078377466,Inundações e Chuvas
-0.23168676609059435,-0.1108062395693101,Seca e Estiagem
0.2906030095564696,-0.2124050654037301,Inundações e Chuvas
-0.17999932646940242,0.049818424769886537,Seca e Estiagem
-0.30224684906504434,-0.051395861546233816,Seca e Estiagem
-0.17441548605747223,0.04476403170295474,Seca e Estiagem
-0.11625367448698415,0.06249523503561343,Inundações e Chuvas
-1.0324667199376585,-0.6348051007034431,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.3292095844070407,0.002784849982143262,Seca e Estiagem
-0.14767297452715356,0.0778343932016234,Inundações e Chuvas
2.784353798247269,-0.24228065046241304,Inundações e Chuvas
-0.23192289068904656,-0.016665028152980422,Seca e Estiagem
-0.1387888125649024,0.08446660236944921,Inundações e Chuvas
-0.7778425330994445,-0.42596080148214205,Seca e Estiagem
-0.15239368405199671,0.06981349663110492,Seca e Estiagem
-0.143452978460584,0.06619550352866659,Inundações e Chuvas
-0.09595966506355853,0.12532769134367203,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Inundações e Chuvas
0.23410374763471722,-0.015096993452075814,Inundações e Chuvas
-0.14097162661047508,0.05830234853103739,Incêndios Florestais
-0.14746689263191576,0.07930494895046734,Inundações e Chuvas
0.03486444410283676,0.0795319944447101,Inundações e Chuvas
-0.14792150929281034,0.07606090296851764,Seca e Estiagem
-0.12845675249447555,0.07670775241562255,Inundações e Chuvas
-0.3818675244254067,-0.11045303446578404,Seca e Estiagem
