LDA1,LDA2,Macro_Desastre
0.038916499686456,-0.050421091382976645,Inundações e Chuvas
1.4688353053605696,1.0410815463607033,Tempestades Severas
-0.47395312435701875,-0.1793578260003031,Seca e Estiagem
1.59981558454517,-0.7070535967893209,Inundações e Chuvas
0.0011530648434457216,0.00646340346140269,Inundações e Chuvas
-0.14209633864255103,0.0539307584790818,Tempestades Severas
-0.14784172982927668,0.08056843198835995,Deslizamentos
-0.19102092828054357,0.04116370075452549,Inundações e Chuvas
-0.1446452989425757,-0.03900062133360347,Inundações e Chuvas
-0.1474668926319162,0.07930494895046322,Inundações e Chuvas
3.197801460967862,-0.8084105365486611,Inundações e Chuvas
-0.1474668926319162,0.07930494895046322,Inundações e Chuvas
-0.1505400124750969,0.22794119109885724,Seca e Estiagem
-0.14762887300157312,0.07814909213187189,Seca e Estiagem
-0.1533961930715956,0.07471384669836888,Seca e Estiagem
-0.14908208822774693,0.06990055925218804,Seca e Estiagem
-0.14796084080478605,0.07787534906055044,Seca e Estiagem
-5.311241123623128,-4.0403292552177605,Seca e Estiagem
-0.15589787228862295,0.0688354662380191,Seca e Estiagem
