Isomap1,Isomap2,Macro_Desastre
-1.529266835891912,1.8950920336709425,Inundações e Chuvas
-0.032332314218890684,-0.03255825456520198,Inundações e Chuvas
-0.12254924623849377,8.89873397340203,Inundações e Chuvas
-0.10698611211417462,-0.015334492847528079,Tempestades Severas
-0.3282515483904109,-0.07846979640530076,Seca e Estiagem
-0.10634463442519548,-0.016384045142268603,Inundações e Chuvas
-0.10904685349047082,-0.017456556360064462,Seca e Estiagem
-0.061422483016237,-0.010967183060540366,Inundações e Chuvas
-0.16099097092977627,-0.038216154460018456,Seca e Estiagem
-0.3786001056939543,-0.09950340061834938,Seca e Estiagem
-0.08446867164250794,-0.1480467105313939,Inundações e Chuvas
-0.2453465318601969,-0.06367109914863528,Seca e Estiagem
