T-SNE1,T-SNE2,Macro_Desastre
14.034988,-11.398215,Inundações e Chuvas
20.36052,-30.096512,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
-15.4388075,49.33764,Seca e Estiagem
10.804235,-4.2936273,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
43.44001,-1.9734274,Inundações e Chuvas
-38.147408,19.190214,Seca e Estiagem
27.702127,22.621927,Inundações e Chuvas
-17.883062,47.158142,Seca e Estiagem
-3.6751277,-29.232296,Incêndios Florestais
16.18335,33.388428,Seca e Estiagem
-33.02276,-2.3805459,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
-37.037914,2.8652406,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-18.001257,-20.034199,Seca e Estiagem
-16.835552,-19.523542,Seca e Estiagem
-7.1900434,-3.7757556,Tempestades Severas
2.8391833,17.421036,Inundações e Chuvas
21.242855,-32.77338,Inundações e Chuvas
8.758924,-20.70253,Inundações e Chuvas
-51.017452,13.071231,Seca e Estiagem
11.91019,-3.3464582,Inundações e Chuvas
31.157925,8.300019,Deslizamentos
2.857156,-20.129532,Tempestades Severas
16.18335,33.388428,Inundações e Chuvas
-27.401283,-16.345009,Seca e Estiagem
-31.448889,-1.7526613,Seca e Estiagem
-22.288828,-35.567947,Seca e Estiagem
4.399539,-16.49984,Seca e Estiagem
-36.946976,4.59742,Seca e Estiagem
-40.45561,-29.949846,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-31.487358,-7.547471,Seca e Estiagem
-52.66882,-20.721155,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-24.397455,-25.32134,Seca e Estiagem
-25.023565,-34.63537,Seca e Estiagem
-9.170076,2.4566696,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
17.243725,-23.412106,Inundações e Chuvas
27.259432,-0.76744974,Inundações e Chuvas
41.839718,-13.375705,Inundações e Chuvas
-37.88391,5.1998453,Seca e Estiagem
50.481697,-1.7890435,Tempestades Severas
8.099971,-28.944244,Incêndios Florestais
-33.431606,13.445777,Seca e Estiagem
-35.196125,29.972792,Seca e Estiagem
30.93608,10.75056,Inundações e Chuvas
38.036415,-21.781136,Inundações e Chuvas
-29.244865,-30.24901,Seca e Estiagem
-42.012974,-2.4842343,Seca e Estiagem
31.903822,-16.948528,Inundações e Chuvas
16.18335,33.388428,Seca e Estiagem
-32.149597,-27.986776,Seca e Estiagem
46.400734,-9.851758,Tempestades Severas
2.734949,-20.375298,Seca e Estiagem
31.378998,6.6807327,Inundações e Chuvas
-31.26337,36.6232,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-33.27214,9.369999,Seca e Estiagem
8.48012,3.5330317,Inundações e Chuvas
-6.3727803,5.4174247,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-52.289448,11.35355,Seca e Estiagem
-13.730552,52.080753,Seca e Estiagem
-17.368729,-20.751362,Seca e Estiagem
-4.182647,-15.823988,Seca e Estiagem
44.50423,-22.353792,Inundações e Chuvas
-30.846354,0.06085992,Tempestades Severas
12.299658,-44.227303,Incêndios Florestais
-34.38565,-26.276697,Seca e Estiagem
30.931673,10.790789,Inundações e Chuvas
-30.959604,-5.89565,Incêndios Florestais
-19.726707,-21.506481,Seca e Estiagem
-33.928722,1.9492844,Seca e Estiagem
-37.725994,13.584268,Seca e Estiagem
16.18335,33.388428,Tempestades Severas
7.8573227,-21.779324,Tempestades Severas
16.18335,33.388428,Incêndios Florestais
-14.0796585,-16.63336,Seca e Estiagem
11.420239,24.077847,Incêndios Florestais
29.923286,-36.1791,Inundações e Chuvas
9.615079,-43.34052,Seca e Estiagem
-52.401894,-21.84323,Seca e Estiagem
43.496315,-14.141417,Tempestades Severas
-18.643972,-33.291565,Seca e Estiagem
26.41121,-3.8711994,Inundações e Chuvas
-16.873615,-35.464813,Seca e Estiagem
31.70253,-39.45605,Inundações e Chuvas
-37.671173,17.869022,Seca e Estiagem
37.066177,-24.519587,Tempestades Severas
16.18335,33.388428,Incêndios Florestais
-10.059079,1.9239997,Seca e Estiagem
18.927998,-28.018717,Inundações e Chuvas
-50.402004,2.6170344,Seca e Estiagem
-3.6751606,-29.23233,Seca e Estiagem
48.88485,-6.199863,Tempestades Severas
16.18335,33.388428,Incêndios Florestais
-30.9928,0.9549004,Tempestades Severas
-42.41461,-29.12581,Inundações e Chuvas
-5.2064486,-16.71871,Seca e Estiagem
-26.981514,-34.745605,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-20.071653,-15.1889,Seca e Estiagem
36.81127,-32.99479,Inundações e Chuvas
49.981205,-3.981516,Inundações e Chuvas
-27.598476,-11.32087,Seca e Estiagem
-52.430225,3.603125,Seca e Estiagem
-50.541832,10.609884,Seca e Estiagem
10.544923,-43.353653,Inundações e Chuvas
-37.91564,25.814234,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
44.71611,-11.882646,Tempestades Severas
-26.486616,-12.950511,Seca e Estiagem
18.90411,6.301047,Inundações e Chuvas
-15.30345,-20.816158,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-5.368027,-32.60594,Seca e Estiagem
-2.4604547,11.50779,Seca e Estiagem
-27.111258,-34.294025,Seca e Estiagem
18.64597,-14.161581,Inundações e Chuvas
-40.578403,-3.7439263,Seca e Estiagem
-12.2716055,-36.64607,Seca e Estiagem
-43.36294,-4.4477277,Seca e Estiagem
-36.781918,13.702989,Seca e Estiagem
-3.9963267,-28.479404,Seca e Estiagem
16.18335,33.388428,Tempestades Severas
-43.183598,-29.025537,Seca e Estiagem
-40.9854,1.3051034,Seca e Estiagem
-7.2387943,-3.829729,Seca e Estiagem
33.0225,-28.94483,Tempestades Severas
-8.537042,5.4607916,Seca e Estiagem
31.215664,-19.345509,Inundações e Chuvas
38.175453,-16.366283,Inundações e Chuvas
-41.8552,17.34435,Seca e Estiagem
-20.752867,44.491184,Seca e Estiagem
30.813736,11.533647,Inundações e Chuvas
21.05255,-23.135365,Inundações e Chuvas
-15.188271,-32.253624,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-40.794163,4.610115,Seca e Estiagem
-34.874954,-25.930727,Seca e Estiagem
17.769669,-13.639143,Inundações e Chuvas
-12.205549,-35.423748,Seca e Estiagem
-28.933332,-11.765462,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
-4.107815,8.163917,Seca e Estiagem
-13.531413,52.92014,Seca e Estiagem
-38.982533,22.982254,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-31.618967,-2.7291882,Seca e Estiagem
-39.16654,19.446957,Seca e Estiagem
13.035809,3.016428,Inundações e Chuvas
18.781166,7.105716,Inundações e Chuvas
-33.029766,-6.371223,Seca e Estiagem
13.765797,2.29934,Inundações e Chuvas
49.187725,-3.886043,Inundações e Chuvas
23.273214,-0.21324982,Inundações e Chuvas
-37.528107,26.651102,Seca e Estiagem
46.621037,-26.512276,Inundações e Chuvas
12.619392,-7.731895,Inundações e Chuvas
20.738903,-30.829075,Tempestades Severas
48.35822,5.9157515,Tempestades Severas
-35.074665,7.1852813,Seca e Estiagem
-32.699413,-0.15474814,Seca e Estiagem
-42.377205,-0.31177184,Seca e Estiagem
31.366264,6.748831,Inundações e Chuvas
-9.760197,-36.100677,Seca e Estiagem
-34.673515,0.70518035,Seca e Estiagem
10.896489,-1.2241037,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
16.18335,33.388428,Incêndios Florestais
48.27142,6.3563895,Tempestades Severas
19.455301,-26.105932,Inundações e Chuvas
21.372366,-33.14463,Inundações e Chuvas
45.99723,-11.8053875,Tempestades Severas
16.18335,33.388428,Tempestades Severas
16.18335,33.388428,Inundações e Chuvas
43.3493,-2.5715182,Tempestades Severas
-8.951837,-30.578428,Seca e Estiagem
16.18335,33.388428,Tempestades Severas
-6.199553,1.0676267,Seca e Estiagem
-22.507725,-22.717566,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-37.489132,26.914618,Seca e Estiagem
-26.598986,-34.636803,Seca e Estiagem
-35.2255,-26.744871,Seca e Estiagem
31.479795,6.14397,Inundações e Chuvas
-24.54986,42.475582,Seca e Estiagem
9.757482,3.189717,Inundações e Chuvas
33.991505,-30.05988,Inundações e Chuvas
-42.817455,16.658493,Seca e Estiagem
-50.85067,-21.551252,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-38.689407,13.541876,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
42.661766,-0.8694131,Tempestades Severas
10.805061,7.1163673,Inundações e Chuvas
4.1079793,-18.917345,Seca e Estiagem
-7.213618,-3.1111083,Seca e Estiagem
-41.574745,16.906727,Seca e Estiagem
39.08235,-36.050983,Inundações e Chuvas
-33.21887,9.742264,Seca e Estiagem
33.943325,-4.7763166,Deslizamentos
16.18335,33.388428,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
-31.492943,5.2933636,Seca e Estiagem
-18.437174,46.03023,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
16.18335,33.388428,Tempestades Severas
34.99692,-37.27878,Inundações e Chuvas
36.46009,-32.90163,Inundações e Chuvas
29.197496,-32.754654,Deslizamentos
18.12064,10.321268,Inundações e Chuvas
-32.239975,32.429905,Seca e Estiagem
11.826961,-4.7463245,Inundações e Chuvas
15.620156,-0.62183166,Inundações e Chuvas
-42.964962,1.5857916,Seca e Estiagem
-39.954025,-7.877261,Seca e Estiagem
-35.295853,10.848077,Seca e Estiagem
16.649458,2.5624285,Inundações e Chuvas
-16.649296,-8.250988,Seca e Estiagem
16.18335,33.388428,Tempestades Severas
37.48874,-20.993229,Inundações e Chuvas
-14.803851,-16.962854,Seca e Estiagem
-10.832338,-0.10861803,Seca e Estiagem
19.404305,-27.825651,Tempestades Severas
48.272034,5.331135,Inundações e Chuvas
-46.932125,-0.008773906,Seca e Estiagem
50.414993,-1.2886596,Tempestades Severas
-24.294262,-14.441688,Seca e Estiagem
49.436413,6.339392,Tempestades Severas
46.16842,-7.260614,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
-32.91661,9.169459,Seca e Estiagem
30.145061,-36.10961,Inundações e Chuvas
-6.6894236,-31.599192,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
36.02921,-7.9990253,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
-44.4735,-4.4563923,Seca e Estiagem
18.944572,-14.415561,Inundações e Chuvas
44.716244,-11.882608,Tempestades Severas
-29.35244,38.121338,Seca e Estiagem
-3.4244463,10.284097,Inundações e Chuvas
-38.03393,25.254377,Seca e Estiagem
-28.569592,38.986423,Seca e Estiagem
33.88357,-40.158287,Tempestades Severas
-15.886315,-16.041164,Seca e Estiagem
33.533413,-5.4514213,Inundações e Chuvas
-31.994831,35.982456,Seca e Estiagem
37.313023,-12.55532,Inundações e Chuvas
-27.471544,-11.403532,Seca e Estiagem
16.186535,-1.336182,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
-28.92572,38.51789,Seca e Estiagem
7.5047398,-22.869513,Incêndios Florestais
-17.49083,-35.84319,Seca e Estiagem
48.30239,-7.5870223,Tempestades Severas
-42.811787,1.9633543,Seca e Estiagem
-1.3118639,12.808446,Incêndios Florestais
15.632824,-0.6046826,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
16.18335,33.388428,Incêndios Florestais
-21.4805,43.295044,Tempestades Severas
-40.453068,-4.049046,Seca e Estiagem
-35.236633,-26.773144,Seca e Estiagem
-10.007402,4.84328,Seca e Estiagem
17.606169,-20.890041,Seca e Estiagem
30.483246,-31.204994,Inundações e Chuvas
31.176477,-19.953337,Inundações e Chuvas
16.18335,33.388428,Tempestades Severas
16.18335,33.388428,Seca e Estiagem
-19.858545,-20.466984,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
20.010178,-11.448972,Inundações e Chuvas
16.18335,33.388428,Seca e Estiagem
-34.930973,36.544167,Seca e Estiagem
40.982067,-15.838724,Inundações e Chuvas
37.231388,-23.249369,Inundações e Chuvas
-15.460498,-20.851255,Seca e Estiagem
32.112988,-38.74277,Inundações e Chuvas
8.6794405,-32.55997,Inundações e Chuvas
-5.302097,-31.409294,Seca e Estiagem
51.191982,-3.9538078,Inundações e Chuvas
16.18335,33.388428,Tempestades Severas
-8.801473,3.7402945,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-8.646282,-3.725359,Seca e Estiagem
-38.846756,29.918861,Tempestades Severas
16.18335,33.388428,Inundações e Chuvas
-27.592712,-10.599846,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
11.050157,-5.670626,Inundações e Chuvas
25.148941,0.5280022,Inundações e Chuvas
11.137759,10.796113,Inundações e Chuvas
-32.016136,-1.5969735,Seca e Estiagem
45.01257,-25.529675,Inundações e Chuvas
-41.50214,2.1948566,Seca e Estiagem
-22.595583,43.487526,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
16.035742,-1.3684106,Inundações e Chuvas
-45.609303,14.071084,Seca e Estiagem
-44.113712,16.386045,Seca e Estiagem
-8.889755,-1.5394236,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
-6.7308817,7.123829,Seca e Estiagem
-9.467961,5.6631455,Seca e Estiagem
-50.55651,4.245961,Inundações e Chuvas
-18.21212,-33.58757,Seca e Estiagem
-42.97348,14.978975,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
14.98621,0.3237215,Inundações e Chuvas
17.615751,-8.923839,Inundações e Chuvas
48.983276,5.2215657,Deslizamentos
-34.44669,-31.527493,Seca e Estiagem
-37.99077,6.9041777,Seca e Estiagem
31.491896,-19.528404,Inundações e Chuvas
-20.773022,-18.232737,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-50.884613,8.547765,Seca e Estiagem
-29.703442,38.47625,Seca e Estiagem
-10.866123,0.114595875,Seca e Estiagem
-0.2296897,14.155731,Inundações e Chuvas
-7.896351,6.419534,Seca e Estiagem
-12.521577,-34.073933,Seca e Estiagem
-44.18935,-0.32836398,Seca e Estiagem
17.28591,-5.987623,Inundações e Chuvas
-16.02877,48.567616,Seca e Estiagem
-51.57097,10.692118,Seca e Estiagem
31.02199,-21.14958,Inundações e Chuvas
13.036765,3.0140986,Inundações e Chuvas
2.7056007,27.176184,Seca e Estiagem
-37.250675,16.585827,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-18.056696,-14.364072,Seca e Estiagem
-25.03498,-21.205019,Seca e Estiagem
10.894742,-31.272888,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
23.15753,-28.139547,Tempestades Severas
-41.273197,13.99546,Seca e Estiagem
-28.93432,-11.764365,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
39.693005,-18.393509,Tempestades Severas
-41.34957,-2.9409397,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-8.712183,-30.896458,Seca e Estiagem
17.714653,-2.2611585,Inundações e Chuvas
15.0511055,3.0313168,Inundações e Chuvas
-37.688534,21.714851,Seca e Estiagem
-18.288269,-14.382336,Seca e Estiagem
10.0641365,-30.294708,Tempestades Severas
16.18335,33.388428,Incêndios Florestais
-41.93054,2.509373,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
15.273208,3.8849835,Inundações e Chuvas
16.18335,33.388428,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-19.030918,-21.649858,Seca e Estiagem
27.870584,-1.6848117,Inundações e Chuvas
-25.204254,-22.117771,Seca e Estiagem
48.015068,-27.65472,Inundações e Chuvas
-56.868183,-16.792343,Seca e Estiagem
-39.875336,23.91762,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
16.18335,33.388428,Seca e Estiagem
31.267271,-35.655487,Inundações e Chuvas
40.210762,-36.589157,Inundações e Chuvas
-15.35431,-8.755371,Seca e Estiagem
-26.750202,-11.087352,Seca e Estiagem
-38.820232,27.337461,Seca e Estiagem
16.887474,-4.0796876,Tempestades Severas
-35.56939,-2.4551456,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
43.996994,-23.090683,Inundações e Chuvas
-38.831856,-8.2385025,Seca e Estiagem
-12.958308,-36.972183,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
5.0847716,24.64197,Incêndios Florestais
16.18335,33.388428,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
16.18335,33.388428,Incêndios Florestais
25.844849,-10.355668,Inundações e Chuvas
19.175354,-27.854414,Tempestades Severas
0.005827711,31.66119,Incêndios Florestais
30.090265,-31.812546,Inundações e Chuvas
-39.810028,2.3958626,Seca e Estiagem
34.27399,-1.998966,Inundações e Chuvas
-17.223087,47.28385,Seca e Estiagem
-15.01558,-18.628763,Seca e Estiagem
33.869137,-23.870974,Inundações e Chuvas
16.18335,33.388428,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
-21.211718,-32.137634,Seca e Estiagem
-33.42991,13.445214,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
4.6143613,-14.754227,Inundações e Chuvas
46.20622,6.14964,Deslizamentos
20.062828,-19.789879,Inundações e Chuvas
-5.513375,-14.754453,Seca e Estiagem
18.301668,-20.232306,Inundações e Chuvas
-8.038448,6.354976,Inundações e Chuvas
-21.86665,-35.470078,Seca e Estiagem
16.328598,-0.92159677,Inundações e Chuvas
-44.11219,16.36531,Seca e Estiagem
-30.774078,37.278008,Seca e Estiagem
-35.491703,13.11138,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
28.767845,-33.307613,Tempestades Severas
16.18335,33.388428,Incêndios Florestais
4.142225,-17.530685,Seca e Estiagem
48.24444,5.7106094,Tempestades Severas
-36.51578,21.056616,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
-14.212562,51.06618,Seca e Estiagem
7.3286657,7.255023,Inundações e Chuvas
16.18335,33.388428,Seca e Estiagem
-29.874636,-3.0242963,Tempestades Severas
-32.42567,-4.179586,Seca e Estiagem
-38.856625,-28.77805,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
44.598213,-10.699815,Inundações e Chuvas
48.810524,5.896924,Inundações e Chuvas
-32.936245,-0.79472065,Seca e Estiagem
-5.485585,5.1834755,Seca e Estiagem
17.641987,-10.796231,Inundações e Chuvas
16.18335,33.388428,Tempestades Severas
-56.53258,-17.233503,Seca e Estiagem
-27.358734,40.589504,Tempestades Severas
-33.802036,6.6855593,Seca e Estiagem
-21.296125,-13.170162,Seca e Estiagem
11.537768,-4.749969,Inundações e Chuvas
-43.110607,-2.345654,Tempestades Severas
-20.819202,44.862125,Seca e Estiagem
26.309275,20.407326,Seca e Estiagem
11.396704,2.072385,Inundações e Chuvas
-53.664936,15.4180975,Seca e Estiagem
-34.669083,-6.0158496,Seca e Estiagem
25.791813,-19.010574,Inundações e Chuvas
-32.930073,31.881348,Seca e Estiagem
-39.618496,2.331742,Seca e Estiagem
-18.994814,-35.5619,Seca e Estiagem
-9.259959,5.794707,Inundações e Chuvas
-36.826797,-8.753121,Seca e Estiagem
16.18335,33.388428,Tempestades Severas
16.18335,33.388428,Inundações e Chuvas
-24.288805,42.65887,Tempestades Severas
-27.666962,-33.87415,Seca e Estiagem
-30.695108,-4.410061,Seca e Estiagem
46.9044,-4.5149145,Inundações e Chuvas
-29.981617,-11.40196,Seca e Estiagem
-24.92647,42.027897,Seca e Estiagem
-56.062176,-18.050697,Seca e Estiagem
-50.917213,8.310653,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
29.238926,-33.614563,Seca e Estiagem
3.5174212,18.10205,Incêndios Florestais
11.173449,6.1869764,Inundações e Chuvas
46.84011,-26.59208,Inundações e Chuvas
-37.601246,21.220911,Inundações e Chuvas
-14.721934,-9.448793,Seca e Estiagem
24.438875,-18.376932,Tempestades Severas
-22.270035,-14.677165,Seca e Estiagem
-11.628955,-8.371214,Incêndios Florestais
10.517761,-31.78804,Tempestades Severas
16.18335,33.388428,Incêndios Florestais
16.18335,33.388428,Inundações e Chuvas
-8.937969,-36.50653,Inundações e Chuvas
-31.573914,-20.646795,Seca e Estiagem
-57.488346,-16.985048,Seca e Estiagem
-15.375396,49.384743,Seca e Estiagem
-37.779766,-30.455004,Seca e Estiagem
-37.179302,28.479366,Seca e Estiagem
4.669856,-15.6672535,Inundações e Chuvas
14.213715,-11.973262,Inundações e Chuvas
13.383206,20.364105,Inundações e Chuvas
-33.52416,-31.75657,Seca e Estiagem
-18.858437,-14.936328,Seca e Estiagem
16.18335,33.388428,Deslizamentos
-4.949021,-30.717983,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
7.1241126,-31.073795,Incêndios Florestais
27.770693,-2.6428561,Inundações e Chuvas
-14.181629,-36.48704,Seca e Estiagem
11.73752,-7.280827,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
-20.05198,-14.920131,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-52.290558,11.35403,Seca e Estiagem
38.607788,-24.15112,Tempestades Severas
42.831375,-13.982885,Tempestades Severas
16.962133,-27.717556,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
-5.1923594,-15.885295,Seca e Estiagem
5.311117,24.70927,Incêndios Florestais
16.18335,33.388428,Inundações e Chuvas
23.075256,-42.198223,Tempestades Severas
16.18335,33.388428,Deslizamentos
-41.388996,1.254221,Seca e Estiagem
-44.80876,14.654349,Seca e Estiagem
34.62555,-7.5546813,Inundações e Chuvas
41.18315,-15.932074,Tempestades Severas
-31.559637,32.020756,Seca e Estiagem
38.74981,-20.251259,Tempestades Severas
-27.312729,40.562416,Seca e Estiagem
-43.44344,-0.28258133,Seca e Estiagem
38.216564,-16.218948,Inundações e Chuvas
-50.73598,6.1912537,Seca e Estiagem
-15.870287,-9.031934,Seca e Estiagem
38.927223,-19.629864,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
29.812056,14.176238,Inundações e Chuvas
-27.061321,-11.624268,Seca e Estiagem
-14.968958,-9.767634,Seca e Estiagem
-13.1526375,-36.767963,Seca e Estiagem
40.739082,-23.8045,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
37.25646,7.5352645,Inundações e Chuvas
16.18335,33.388428,Tempestades Severas
11.309768,-6.349194,Inundações e Chuvas
-31.781984,-4.207349,Seca e Estiagem
-29.761751,-19.267862,Incêndios Florestais
21.673973,-33.96623,Inundações e Chuvas
-33.12941,-28.41458,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
16.18335,33.388428,Inundações e Chuvas
-16.65908,47.53946,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-19.502022,-21.319128,Seca e Estiagem
-15.267019,-8.710404,Seca e Estiagem
28.349434,-1.1646334,Inundações e Chuvas
-46.922382,-0.11404248,Seca e Estiagem
-4.2844257,7.235388,Seca e Estiagem
-31.771626,-3.568778,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
-26.903656,-11.130629,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-37.99686,18.134855,Seca e Estiagem
10.910069,-32.44571,Seca e Estiagem
47.329857,-0.3805745,Inundações e Chuvas
34.04132,-5.283478,Inundações e Chuvas
-31.492937,5.2933507,Seca e Estiagem
-26.841248,40.86158,Seca e Estiagem
30.198368,-23.010157,Inundações e Chuvas
18.193203,-13.251482,Inundações e Chuvas
-49.40141,2.047545,Seca e Estiagem
16.18335,33.388428,Deslizamentos
-19.295164,-35.74812,Seca e Estiagem
-41.03467,-9.188107,Seca e Estiagem
-0.165214,-8.838327,Seca e Estiagem
-5.3331013,-33.336834,Seca e Estiagem
-13.657072,-11.6499,Seca e Estiagem
-21.433716,-20.28069,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
25.844185,-21.068869,Inundações e Chuvas
-33.344173,-4.953505,Seca e Estiagem
18.484789,-12.734268,Inundações e Chuvas
-40.494743,-29.937763,Seca e Estiagem
-9.060264,-34.912277,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
16.18335,33.388428,Deslizamentos
-50.8823,-21.536657,Seca e Estiagem
-39.953983,-7.8772683,Seca e Estiagem
36.38493,-26.728033,Tempestades Severas
-21.017094,-12.887276,Seca e Estiagem
-41.071743,4.0700583,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
31.537703,-21.643555,Inundações e Chuvas
16.18335,33.388428,Seca e Estiagem
-24.318386,-15.947879,Seca e Estiagem
-27.371744,-33.910095,Seca e Estiagem
49.02825,6.239885,Inundações e Chuvas
-32.763866,34.86432,Seca e Estiagem
-29.510368,-9.471713,Inundações e Chuvas
16.18335,33.388428,Tempestades Severas
17.523188,-35.48342,Inundações e Chuvas
30.309143,-38.052517,Inundações e Chuvas
-36.2761,30.078003,Seca e Estiagem
17.243427,-12.818624,Inundações e Chuvas
10.8626175,-4.9412293,Inundações e Chuvas
12.326233,-42.636745,Inundações e Chuvas
24.829859,0.49889177,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
-50.16592,3.6867707,Seca e Estiagem
-31.135588,1.6476147,Seca e Estiagem
-32.1627,-5.4587364,Seca e Estiagem
-30.714165,-14.892972,Seca e Estiagem
43.8151,-12.865259,Tempestades Severas
16.18335,33.388428,Inundações e Chuvas
29.812056,14.176238,Tempestades Severas
-35.23333,-31.233908,Seca e Estiagem
-16.00091,-16.272417,Seca e Estiagem
43.434715,-3.5271866,Inundações e Chuvas
-18.851717,46.33339,Seca e Estiagem
19.724234,-27.80988,Tempestades Severas
12.335016,-43.045868,Seca e Estiagem
30.491068,-33.032894,Tempestades Severas
-31.250172,1.7487316,Seca e Estiagem
-5.1916165,8.231358,Seca e Estiagem
45.674725,-10.820776,Inundações e Chuvas
35.644604,-11.350883,Inundações e Chuvas
-53.53986,-20.098324,Seca e Estiagem
11.565063,5.294638,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
16.18335,33.388428,Incêndios Florestais
16.18335,33.388428,Inundações e Chuvas
16.18335,33.388428,Incêndios Florestais
-4.952827,-32.867115,Seca e Estiagem
-1.3118345,12.808365,Inundações e Chuvas
-31.275032,-2.8786056,Seca e Estiagem
-17.92361,46.84104,Seca e Estiagem
13.427265,20.553524,Inundações e Chuvas
-57.121998,-16.499954,Seca e Estiagem
23.091568,-0.342202,Inundações e Chuvas
39.546467,-36.391537,Inundações e Chuvas
31.18499,-19.407383,Seca e Estiagem
-21.308567,-32.30284,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
10.566495,2.594569,Inundações e Chuvas
45.424767,-24.926807,Inundações e Chuvas
16.18335,33.388428,Inundações e Chuvas
-14.166305,50.85989,Seca e Estiagem
-51.103416,-21.435318,Seca e Estiagem
45.61742,-26.277441,Inundações e Chuvas
48.282154,6.41856,Inundações e Chuvas
-40.817303,26.820045,Seca e Estiagem
-31.50699,0.6120403,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
18.991299,-27.859995,Inundações e Chuvas
-25.5038,-11.483358,Seca e Estiagem
-32.803303,34.972694,Seca e Estiagem
-17.54383,47.54539,Seca e Estiagem
11.913107,-43.931076,Inundações e Chuvas
-54.59724,-19.383528,Seca e Estiagem
16.18335,33.388428,Incêndios Florestais
-14.586279,-30.677158,Seca e Estiagem
-15.982336,-8.41076,Seca e Estiagem
16.18335,33.388428,Inundações e Chuvas
46.806023,6.0966444,Tempestades Severas
16.18335,33.388428,Deslizamentos
-30.558496,-19.592033,Seca e Estiagem
16.18335,33.388428,Tempestades Severas
-31.6651,36.344902,Seca e Estiagem
16.18335,33.388428,Seca e Estiagem
19.411423,5.3470073,Inundações e Chuvas
20.7507,-30.79815,Inundações e Chuvas
17.201666,-11.482877,Tempestades Severas
-38.844208,24.027493,Seca e Estiagem
